Column,Art_ID,Title,Artist,Wiki_Link,Style,Genre,Media,tmp
7409,Kaggle_6531,Figure study of Tristan,Koloman Moser,"['https://www.wikiart.org/en/koloman-moser/figure-study-of-tristan', 'https://www.wikiart.org/en/koloman-moser/figure-study-of-tristan-1']",,,,check
7425,Kaggle_20889,Untitled,Rubem Ludolf,"['https://www.wikiart.org/en/rubem-ludolf/untitled-1957', 'https://www.wikiart.org/en/rubem-ludolf/untitled-1958', 'https://www.wikiart.org/en/rubem-ludolf/untitled-1972', 'https://www.wikiart.org/en/rubem-ludolf/untitled', 'https://www.wikiart.org/en/rubem-ludolf/untitled-1', 'https://www.wikiart.org/en/rubem-ludolf/untitled-2', 'https://www.wikiart.org/en/rubem-ludolf/untitled-3']",,,,check
7428,Kaggle_287,Water Lilies,Claude Monet,"['https://www.wikiart.org/en/claude-monet/water-lilies-1899', 'https://www.wikiart.org/en/claude-monet/water-lilies-1899-1', 'https://www.wikiart.org/en/claude-monet/water-lilies-1899-2', 'https://www.wikiart.org/en/claude-monet/water-lilies', 'https://www.wikiart.org/en/claude-monet/water-lilies-1', 'https://www.wikiart.org/en/claude-monet/water-lilies-2', 'https://www.wikiart.org/en/claude-monet/water-lilies-3', 'https://www.wikiart.org/en/claude-monet/water-lilies-4', 'https://www.wikiart.org/en/claude-monet/water-lilies-5', 'https://www.wikiart.org/en/claude-monet/water-lilies-6', 'https://www.wikiart.org/en/claude-monet/water-lilies-7', 'https://www.wikiart.org/en/claude-monet/water-lilies-8', 'https://www.wikiart.org/en/claude-monet/water-lilies-9', 'https://www.wikiart.org/en/claude-monet/water-lilies-10', 'https://www.wikiart.org/en/claude-monet/water-lilies-11', 'https://www.wikiart.org/en/claude-monet/water-lilies-12', 'https://www.wikiart.org/en/claude-monet/water-lilies-13', 'https://www.wikiart.org/en/claude-monet/water-lilies-14', 'https://www.wikiart.org/en/claude-monet/water-lilies-15', 'https://www.wikiart.org/en/claude-monet/water-lilies-1907', 'https://www.wikiart.org/en/claude-monet/water-lilies-1907-1', 'https://www.wikiart.org/en/claude-monet/water-lilies-16', 'https://www.wikiart.org/en/claude-monet/water-lilies-17', 'https://www.wikiart.org/en/claude-monet/water-lilies-18', 'https://www.wikiart.org/en/claude-monet/water-lilies-19', 'https://www.wikiart.org/en/claude-monet/water-lilies-20', 'https://www.wikiart.org/en/claude-monet/water-lilies-21', 'https://www.wikiart.org/en/claude-monet/water-lilies-22', 'https://www.wikiart.org/en/claude-monet/water-lilies-23', 'https://www.wikiart.org/en/claude-monet/water-lilies-24', 'https://www.wikiart.org/en/claude-monet/water-lilies-25', 'https://www.wikiart.org/en/claude-monet/water-lilies-26', 'https://www.wikiart.org/en/claude-monet/water-lilies-27', 'https://www.wikiart.org/en/claude-monet/water-lilies-28', 'https://www.wikiart.org/en/claude-monet/water-lilies-29', 'https://www.wikiart.org/en/claude-monet/water-lilies-30', 'https://www.wikiart.org/en/claude-monet/water-lilies-31', 'https://www.wikiart.org/en/claude-monet/water-lilies-32', 'https://www.wikiart.org/en/claude-monet/water-lilies-33', 'https://www.wikiart.org/en/claude-monet/water-lilies-34', 'https://www.wikiart.org/en/claude-monet/water-lilies-35', 'https://www.wikiart.org/en/claude-monet/water-lilies-36', 'https://www.wikiart.org/en/claude-monet/water-lilies-37', 'https://www.wikiart.org/en/claude-monet/water-lilies-38', 'https://www.wikiart.org/en/claude-monet/water-lilies-39', 'https://www.wikiart.org/en/claude-monet/water-lilies-1915', 'https://www.wikiart.org/en/claude-monet/water-lilies-1916-0', 'https://www.wikiart.org/en/claude-monet/water-lilies-40', 'https://www.wikiart.org/en/claude-monet/water-lilies-1917', 'https://www.wikiart.org/en/claude-monet/water-lilies-1917-1', 'https://www.wikiart.org/en/claude-monet/water-lilies-1917-2', 'https://www.wikiart.org/en/claude-monet/water-lilies-1917-3', 'https://www.wikiart.org/en/claude-monet/water-lilies-1917-4', 'https://www.wikiart.org/en/claude-monet/water-lilies-1917-5', 'https://www.wikiart.org/en/claude-monet/water-lilies-1917-6', 'https://www.wikiart.org/en/claude-monet/water-lilies-1917-7', 'https://www.wikiart.org/en/claude-monet/water-lilies-1917-8', 'https://www.wikiart.org/en/claude-monet/water-lilies-1917-9', 'https://www.wikiart.org/en/claude-monet/water-lilies-1917-10', 'https://www.wikiart.org/en/claude-monet/water-lilies-41', 'https://www.wikiart.org/en/claude-monet/water-lilies-1919', 'https://www.wikiart.org/en/claude-monet/water-lilies-1919-1', 'https://www.wikiart.org/en/claude-monet/water-lilies-1919-2', 'https://www.wikiart.org/en/claude-monet/water-lilies-1919-3', 'https://www.wikiart.org/en/claude-monet/water-lilies-1919-4', 'https://www.wikiart.org/en/claude-monet/water-lilies-1919-5', 'https://www.wikiart.org/en/claude-monet/water-lilies-1919-6', 'https://www.wikiart.org/en/claude-monet/water-lilies-1919-7', 'https://www.wikiart.org/en/claude-monet/water-lilies-1919-8', 'https://www.wikiart.org/en/claude-monet/water-lilies-1919-9', 'https://www.wikiart.org/en/claude-monet/water-lilies-42', 'https://www.wikiart.org/en/claude-monet/water-lilies-43', 'https://www.wikiart.org/en/claude-monet/water-lilies-44', 'https://www.wikiart.org/en/claude-monet/water-lilies-45', 'https://www.wikiart.org/en/claude-monet/water-lilies-46', 'https://www.wikiart.org/en/claude-monet/water-lilies-1920-0', 'https://www.wikiart.org/en/claude-monet/water-lilies-1920', 'https://www.wikiart.org/en/claude-monet/water-lilies-1926', 'https://www.wikiart.org/en/claude-monet/water-lilies-1926-1']",,,,check
7434,Kaggle_79203,Portrait of General Ulrich Wille,Ferdinand Hodler,"['https://www.wikiart.org/en/ferdinand-hodler/portrait-of-general-ulrich-wille-1915', 'https://www.wikiart.org/en/ferdinand-hodler/portrait-of-general-ulrich-wille-1916']",,,,check
7444,Kaggle_100696,Peasant Lifting Potatoes,Vincent van Gogh,"['https://www.wikiart.org/en/vincent-van-gogh/peasant-lifting-potatoes-1885', 'https://www.wikiart.org/en/vincent-van-gogh/peasant-lifting-potatoes-2-1885']",,,,check
7446,Kaggle_82803,Bathers,Honore Daumier,https://www.wikiart.org/en/honore-daumier/bathers,,,,check
7447,Kaggle_98360,Don Quixote and Sancho Pansa,Honore Daumier,"['https://www.wikiart.org/en/honore-daumier/don-quixote-and-sancho-pansa-1870', 'https://www.wikiart.org/en/honore-daumier/don-quixote-and-sancho-pansa', 'https://www.wikiart.org/en/honore-daumier/don-quixote-and-sancho-pansa-0']",,,,check
7449,Kaggle_27915,not identified,Moise Kisling,"['https://www.wikiart.org/en/moise-kisling/not-identified-1913', 'https://www.wikiart.org/en/moise-kisling/not-identified-1933', 'https://www.wikiart.org/en/moise-kisling/not-identified-1948', 'https://www.wikiart.org/en/moise-kisling/not-identified-1952', 'https://www.wikiart.org/en/moise-kisling/not-identified-1', 'https://www.wikiart.org/en/moise-kisling/not-identified-2', 'https://www.wikiart.org/en/moise-kisling/not-identified-3', 'https://www.wikiart.org/en/moise-kisling/not-identified-4', 'https://www.wikiart.org/en/moise-kisling/not-identified-5', 'https://www.wikiart.org/en/moise-kisling/not-identified-6', 'https://www.wikiart.org/en/moise-kisling/not-identified-7', 'https://www.wikiart.org/en/moise-kisling/not-identified-8', 'https://www.wikiart.org/en/moise-kisling/not-identified-9', 'https://www.wikiart.org/en/moise-kisling/not-identified-10', 'https://www.wikiart.org/en/moise-kisling/not-identified-11', 'https://www.wikiart.org/en/moise-kisling/not-identified-12', 'https://www.wikiart.org/en/moise-kisling/not-identified-13', 'https://www.wikiart.org/en/moise-kisling/not-identified-14', 'https://www.wikiart.org/en/moise-kisling/not-identified-15', 'https://www.wikiart.org/en/moise-kisling/not-identified-16', 'https://www.wikiart.org/en/moise-kisling/not-identified-17', 'https://www.wikiart.org/en/moise-kisling/not-identified-18', 'https://www.wikiart.org/en/moise-kisling/not-identified-19', 'https://www.wikiart.org/en/moise-kisling/not-identified-20', 'https://www.wikiart.org/en/moise-kisling/not-identified-21', 'https://www.wikiart.org/en/moise-kisling/not-identified-22', 'https://www.wikiart.org/en/moise-kisling/not-identified-23', 'https://www.wikiart.org/en/moise-kisling/not-identified-24', 'https://www.wikiart.org/en/moise-kisling/not-identified-25', 'https://www.wikiart.org/en/moise-kisling/not-identified-26', 'https://www.wikiart.org/en/moise-kisling/not-identified-27', 'https://www.wikiart.org/en/moise-kisling/not-identified-28', 'https://www.wikiart.org/en/moise-kisling/not-identified-29', 'https://www.wikiart.org/en/moise-kisling/not-identified-30', 'https://www.wikiart.org/en/moise-kisling/not-identified-31', 'https://www.wikiart.org/en/moise-kisling/not-identified-32', 'https://www.wikiart.org/en/moise-kisling/not-identified-33', 'https://www.wikiart.org/en/moise-kisling/not-identified-34', 'https://www.wikiart.org/en/moise-kisling/not-identified-35', 'https://www.wikiart.org/en/moise-kisling/not-identified-36']",,,,check
7460,Kaggle_102872,Abstraction,David Kakabadze,https://www.wikiart.org/en/david-kakabadze/abstraction-1927-1,,,,check
7465,Kaggle_68376,Women,Utagawa Kuniyoshi,"['https://www.wikiart.org/en/utagawa-kuniyoshi/women', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-1', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-2', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-3', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-4', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-5', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-6', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-7', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-8', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-11', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-12', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-13', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-14', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-15', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-16', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-18', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-19', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-20', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-21', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-22', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-23', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-24', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-25', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-26', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-27']",,,,check
7477,Kaggle_65038,Concept Spatiale,Lucio Fontana,https://www.wikiart.org/en/lucio-fontana/concept-spatiale-6,,,,check
7480,Kaggle_79460,Between Art and Nature (detail),Pierre Puvis de Chavannes,https://www.wikiart.org/en/pierre-puvis-de-chavannes/between-art-and-nature-detail-1,,,,check
7486,Kaggle_8831,Abstraction,David Kakabadze,https://www.wikiart.org/en/david-kakabadze/abstraction-1927-3,,,,check
7497,Kaggle_38439,Exotic Landscape,Henri Rousseau,"['https://www.wikiart.org/en/henri-rousseau/exotic-landscape-1908', 'https://www.wikiart.org/en/henri-rousseau/exotic-landscape-1910']",,,,check
7505,Kaggle_49108,Portrait of Père Tanguy,Vincent van Gogh,"['https://www.wikiart.org/en/vincent-van-gogh/portrait-of-p%C3%A8re-tanguy-1887', 'https://www.wikiart.org/en/vincent-van-gogh/portrait-of-p%C3%A8re-tanguy', 'https://www.wikiart.org/en/vincent-van-gogh/portrait-of-p%C3%A8re-tanguy-1888']",,,,check
7509,Kaggle_9057,Anthropomorphic Bread,Salvador Dali,https://www.wikiart.org/en/salvador-dali/anthropomorphic-bread,,,,check
7513,Kaggle_24443,self-portrait,David Kakabadze,"['https://www.wikiart.org/en/david-kakabadze/self-portrait-2', 'https://www.wikiart.org/en/david-kakabadze/self-portrait-3']",,,,check
7517,Kaggle_41407,not identified,Moise Kisling,"['https://www.wikiart.org/en/moise-kisling/not-identified-1913', 'https://www.wikiart.org/en/moise-kisling/not-identified-1933', 'https://www.wikiart.org/en/moise-kisling/not-identified-1948', 'https://www.wikiart.org/en/moise-kisling/not-identified-1952', 'https://www.wikiart.org/en/moise-kisling/not-identified-1', 'https://www.wikiart.org/en/moise-kisling/not-identified-2', 'https://www.wikiart.org/en/moise-kisling/not-identified-3', 'https://www.wikiart.org/en/moise-kisling/not-identified-4', 'https://www.wikiart.org/en/moise-kisling/not-identified-5', 'https://www.wikiart.org/en/moise-kisling/not-identified-6', 'https://www.wikiart.org/en/moise-kisling/not-identified-7', 'https://www.wikiart.org/en/moise-kisling/not-identified-8', 'https://www.wikiart.org/en/moise-kisling/not-identified-9', 'https://www.wikiart.org/en/moise-kisling/not-identified-10', 'https://www.wikiart.org/en/moise-kisling/not-identified-11', 'https://www.wikiart.org/en/moise-kisling/not-identified-12', 'https://www.wikiart.org/en/moise-kisling/not-identified-13', 'https://www.wikiart.org/en/moise-kisling/not-identified-14', 'https://www.wikiart.org/en/moise-kisling/not-identified-15', 'https://www.wikiart.org/en/moise-kisling/not-identified-16', 'https://www.wikiart.org/en/moise-kisling/not-identified-17', 'https://www.wikiart.org/en/moise-kisling/not-identified-18', 'https://www.wikiart.org/en/moise-kisling/not-identified-19', 'https://www.wikiart.org/en/moise-kisling/not-identified-20', 'https://www.wikiart.org/en/moise-kisling/not-identified-21', 'https://www.wikiart.org/en/moise-kisling/not-identified-22', 'https://www.wikiart.org/en/moise-kisling/not-identified-23', 'https://www.wikiart.org/en/moise-kisling/not-identified-24', 'https://www.wikiart.org/en/moise-kisling/not-identified-25', 'https://www.wikiart.org/en/moise-kisling/not-identified-26', 'https://www.wikiart.org/en/moise-kisling/not-identified-27', 'https://www.wikiart.org/en/moise-kisling/not-identified-28', 'https://www.wikiart.org/en/moise-kisling/not-identified-29', 'https://www.wikiart.org/en/moise-kisling/not-identified-30', 'https://www.wikiart.org/en/moise-kisling/not-identified-31', 'https://www.wikiart.org/en/moise-kisling/not-identified-32', 'https://www.wikiart.org/en/moise-kisling/not-identified-33', 'https://www.wikiart.org/en/moise-kisling/not-identified-34', 'https://www.wikiart.org/en/moise-kisling/not-identified-35', 'https://www.wikiart.org/en/moise-kisling/not-identified-36']",,,,check
7519,Kaggle_3467,White Bear King Valemon,Theodor Severin Kittelsen,"['https://www.wikiart.org/en/theodor-severin-kittelsen/kvitebj-rn-kong-valemon-1912', 'https://www.wikiart.org/en/theodor-severin-kittelsen/kvitebj-rn-kong-valemon-1912-1', 'https://www.wikiart.org/en/theodor-severin-kittelsen/kvitebj-rn-kong-valemon-1912-2']",,,,check
7520,Kaggle_17702,Self Portrait,Vincent van Gogh,"['https://www.wikiart.org/en/vincent-van-gogh/self-portrait-1887', 'https://www.wikiart.org/en/vincent-van-gogh/self-portrait-1888', 'https://www.wikiart.org/en/vincent-van-gogh/self-portrait-1888-1', 'https://www.wikiart.org/en/vincent-van-gogh/self-portrait-1889']",,,,check
7524,Kaggle_98764,Snowy Landscape with Arles in the Background,Vincent van Gogh,"['https://www.wikiart.org/en/vincent-van-gogh/snowy-landscape-with-arles-in-the-background-1888', 'https://www.wikiart.org/en/vincent-van-gogh/snowy-landscape-with-arles-in-the-background-1888-1']",,,,check
7530,Kaggle_101531,The Holy Family,Andrea Mantegna,"['https://www.wikiart.org/en/andrea-mantegna/the-holy-family-painting-on-wood-1455', 'https://www.wikiart.org/en/andrea-mantegna/the-holy-family-1485']",,,,check
7541,Kaggle_65222,Untitled,Jean-Michel Basquiat,"['https://www.wikiart.org/en/jean-michel-basquiat/untitled-5', 'https://www.wikiart.org/en/jean-michel-basquiat/untitled-6', 'https://www.wikiart.org/en/jean-michel-basquiat/untitled-4', 'https://www.wikiart.org/en/jean-michel-basquiat/untitled-3', 'https://www.wikiart.org/en/jean-michel-basquiat/untitled-1', 'https://www.wikiart.org/en/jean-michel-basquiat/untitled-2', 'https://www.wikiart.org/en/jean-michel-basquiat/untitled', 'https://www.wikiart.org/en/jean-michel-basquiat/untitled-1982-0', 'https://www.wikiart.org/en/jean-michel-basquiat/untitled-1982', 'https://www.wikiart.org/en/jean-michel-basquiat/untitled-0']",,,,check
7542,Kaggle_15832,The Lovers,Henri Martin,"['https://www.wikiart.org/en/henri-martin/the-lovers', 'https://www.wikiart.org/en/henri-martin/the-lovers-1']",,,,check
7550,Kaggle_38428,Women,Utagawa Kuniyoshi,"['https://www.wikiart.org/en/utagawa-kuniyoshi/women', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-1', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-2', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-3', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-4', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-5', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-6', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-7', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-8', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-11', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-12', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-13', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-14', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-15', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-16', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-18', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-19', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-20', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-21', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-22', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-23', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-24', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-25', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-26', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-27']",,,,check
7553,Kaggle_102152,Reader on a Black Background,Henri Matisse,"['https://www.wikiart.org/en/henri-matisse/reader-on-a-black-background-1918', 'https://www.wikiart.org/en/henri-matisse/reader-on-a-black-background-1939']",,,,check
7555,Kaggle_13097,Large Bathers,Paul Cezanne,"['https://www.wikiart.org/en/paul-cezanne/large-bathers-1900', 'https://www.wikiart.org/en/paul-cezanne/large-bathers', 'https://www.wikiart.org/en/paul-cezanne/large-bathers-1906']",,,,check
7557,Kaggle_9195,"Vetheuil, The Church",Claude Monet,"['https://www.wikiart.org/en/claude-monet/vetheuil-the-church', 'https://www.wikiart.org/en/claude-monet/vetheuil-the-church-1']",,,,check
7572,Kaggle_50268,Composition,Fernand Leger,https://www.wikiart.org/en/fernand-leger/composition-1920,,,,check
7610,Kaggle_88368,Baptism of Christ,Pietro Perugino,https://www.wikiart.org/en/pietro-perugino/baptism-of-christ-1483,,,,check
7611,Kaggle_58908,Chair design,Charles Rennie Mackintosh,https://www.wikiart.org/en/charles-rennie-mackintosh/chair-design-1,,,,check
7616,Kaggle_21722,Self-Portrait,Jean-Michel Basquiat,"['https://www.wikiart.org/en/jean-michel-basquiat/self-portrait', 'https://www.wikiart.org/en/jean-michel-basquiat/self-portrait-1', 'https://www.wikiart.org/en/jean-michel-basquiat/self-portrait-1982', 'https://www.wikiart.org/en/jean-michel-basquiat/self-portrait-1984']",,,,check
7619,Kaggle_60334,Constructive-decorative composition,David Kakabadze,"['https://www.wikiart.org/en/david-kakabadze/constructive-decorative-composition-1924', 'https://www.wikiart.org/en/david-kakabadze/constructive-decorative-composition-1924-1', 'https://www.wikiart.org/en/david-kakabadze/constructive-decorative-composition-1924-2', 'https://www.wikiart.org/en/david-kakabadze/constructive-decorative-composition-1924-3', 'https://www.wikiart.org/en/david-kakabadze/constructive-decorative-composition-1924-4', 'https://www.wikiart.org/en/david-kakabadze/constructive-decorative-composition-1924-5', 'https://www.wikiart.org/en/david-kakabadze/constructive-decorative-composition-1924-6', 'https://www.wikiart.org/en/david-kakabadze/constructive-decorative-composition-1924-7']",,,,check
7630,Kaggle_101256,Ingrid,Theodor Severin Kittelsen,"['https://www.wikiart.org/en/theodor-severin-kittelsen/ingrid', 'https://www.wikiart.org/en/theodor-severin-kittelsen/ingrid-1', 'https://www.wikiart.org/en/theodor-severin-kittelsen/ingrid-2']",,,,check
7635,Kaggle_28374,Self Portrait,John Ruskin,"['https://www.wikiart.org/en/john-ruskin/self-portrait-1861', 'https://www.wikiart.org/en/john-ruskin/self-portrait-1874', 'https://www.wikiart.org/en/john-ruskin/self-portrait-1875']",,,,check
7638,Kaggle_16429,Self Portrait,John Ruskin,"['https://www.wikiart.org/en/john-ruskin/self-portrait-1861', 'https://www.wikiart.org/en/john-ruskin/self-portrait-1874', 'https://www.wikiart.org/en/john-ruskin/self-portrait-1875']",,,,check
7647,Kaggle_43364,Crimea. Koktebel,Ivan Bilibin,"['https://www.wikiart.org/en/ivan-bilibin/crimea-koktebel-1939', 'https://www.wikiart.org/en/ivan-bilibin/crimea-koktebel-1939-1']",,,,check
7648,Kaggle_20456,Women,Utagawa Kuniyoshi,"['https://www.wikiart.org/en/utagawa-kuniyoshi/women', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-1', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-2', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-3', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-4', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-5', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-6', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-7', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-8', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-11', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-12', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-13', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-14', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-15', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-16', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-18', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-19', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-20', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-21', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-22', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-23', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-24', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-25', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-26', 'https://www.wikiart.org/en/utagawa-kuniyoshi/women-27']",,,,check
7657,Kaggle_61023,Vase with Gladioli and Carnations,Vincent van Gogh,"['https://www.wikiart.org/en/vincent-van-gogh/vase-with-gladioli-and-carnations-1886', 'https://www.wikiart.org/en/vincent-van-gogh/vase-with-gladioli-and-carnations-1886-1']",,,,check
7661,Kaggle_17176,The Tub,Edgar Degas,"['https://www.wikiart.org/en/edgar-degas/the-tub-1886', 'https://www.wikiart.org/en/edgar-degas/the-tub-1886-1', 'https://www.wikiart.org/en/edgar-degas/the-tub']",,,,check
7670,Kaggle_90513,Still life with flowers,Georges Braque,"['https://www.wikiart.org/en/georges-braque/still-life-with-flowers-1945', 'https://www.wikiart.org/en/georges-braque/still-life-with-flowers-1945-1']",,,,check
7673,Kaggle_91623,Athens Is Burning! The School of Athens and the Fire in the Borgo,Salvador Dali,https://www.wikiart.org/en/salvador-dali/athens-is-burning-the-school-of-athens-and-the-fire-in-the-borgo-1980,,,,check
7689,Kaggle_50414,Contrast of form,Fernand Leger,"['https://www.wikiart.org/en/fernand-leger/contrast-of-form-1913', 'https://www.wikiart.org/en/fernand-leger/contrast-of-form-1914']",,,,check
7693,Kaggle_47154,Between Art and Nature (detail),Pierre Puvis de Chavannes,https://www.wikiart.org/en/pierre-puvis-de-chavannes/between-art-and-nature-detail,,,,check
7699,Kaggle_93476,Portrait of Yvonne Duchamp,Marcel Duchamp,"['https://www.wikiart.org/en/marcel-duchamp/portrait-of-yvonne-duchamp-1901', 'https://www.wikiart.org/en/marcel-duchamp/portrait-of-yvonne-duchamp']",,,,check
7706,Kaggle_1234,Danae,Titian,"['https://www.wikiart.org/en/titian/danae-1546', 'https://www.wikiart.org/en/titian/danae-1554', 'https://www.wikiart.org/en/titian/danae-1554-1']",,,,check
7712,Kaggle_91345,Saint Christopher,Hieronymus Bosch,"['https://www.wikiart.org/en/hieronymus-bosch/saint-christopher', 'https://www.wikiart.org/en/hieronymus-bosch/saint-christopher-1']",,,,check
7716,Kaggle_80031,Self Portrait,Giorgio de Chirico,"['https://www.wikiart.org/en/giorgio-de-chirico/self-portrait-1911', 'https://www.wikiart.org/en/giorgio-de-chirico/self-portrait-1920', 'https://www.wikiart.org/en/giorgio-de-chirico/self-portrait-5', 'https://www.wikiart.org/en/giorgio-de-chirico/self-portrait-1925', 'https://www.wikiart.org/en/giorgio-de-chirico/self-portrait', 'https://www.wikiart.org/en/giorgio-de-chirico/self-portrait-1949', 'https://www.wikiart.org/en/giorgio-de-chirico/self-portrait-4', 'https://www.wikiart.org/en/giorgio-de-chirico/self-portrait-3', 'https://www.wikiart.org/en/giorgio-de-chirico/self-portrait-1969', 'https://www.wikiart.org/en/giorgio-de-chirico/self-portrait-1', 'https://www.wikiart.org/en/giorgio-de-chirico/self-portrait-2']",,,,check
7749,Kaggle_82992,Still Life,Ilya Mashkov,"['https://www.wikiart.org/en/ilya-mashkov/still-life-1910', 'https://www.wikiart.org/en/ilya-mashkov/still-life', 'https://www.wikiart.org/en/ilya-mashkov/still-life-1', 'https://www.wikiart.org/en/ilya-mashkov/still-life-1912', 'https://www.wikiart.org/en/ilya-mashkov/still-life-1940', 'https://www.wikiart.org/en/ilya-mashkov/still-life-2', 'https://www.wikiart.org/en/ilya-mashkov/still-life-3', 'https://www.wikiart.org/en/ilya-mashkov/still-life-4', 'https://www.wikiart.org/en/ilya-mashkov/still-life-5']",,,,check
