Column,Art_ID,Title,Artist,Wiki_Link,Style,Genre,Media,tmp,New_Wiki_Link,img_src
8896,Kaggle_26160,The Garden of Saint-Paul Hospital,Vincent van Gogh,"['https://www.wikiart.org/en/vincent-van-gogh/the-garden-of-saint-paul-hospital-1889', 'https://www.wikiart.org/en/vincent-van-gogh/the-garden-of-saint-paul-hospital-1889-1', 'https://www.wikiart.org/en/vincent-van-gogh/the-garden-of-saint-paul-hospital-1889-2']",,,,check,"['https://www.wikiart.org/en/vincent-van-gogh/the-garden-of-saint-paul-hospital-1889', 'https://www.wikiart.org/en/vincent-van-gogh/the-garden-of-saint-paul-hospital-1889-1', 'https://www.wikiart.org/en/vincent-van-gogh/the-garden-of-saint-paul-hospital-1889-2']","['https://uploads8.wikiart.org/images/vincent-van-gogh/the-garden-of-saint-paul-hospital-1889.jpg!Large.jpg', 'https://uploads1.wikiart.org/images/vincent-van-gogh/the-garden-of-saint-paul-hospital-1889-1.jpg!Large.jpg', 'https://uploads1.wikiart.org/images/vincent-van-gogh/the-garden-of-saint-paul-hospital-1889-2.jpg!Large.jpg']"
8904,Kaggle_84542,Self portrait,Viktor Vasnetsov,"['https://www.wikiart.org/en/viktor-vasnetsov/self-portrait-1868', 'https://www.wikiart.org/en/viktor-vasnetsov/self-portrait-1873']",,,,check,['https://www.wikiart.org/en/viktor-vasnetsov/self-portrait-1873'],['https://uploads6.wikiart.org/images/viktor-vasnetsov/self-portrait-1873.jpg!Large.jpg']
8915,Kaggle_22680,Odalisque,Henri Matisse,"['https://www.wikiart.org/en/henri-matisse/odalisque-1917', 'https://www.wikiart.org/en/henri-matisse/odalisque', 'https://www.wikiart.org/en/henri-matisse/odalisque-1923-0', 'https://www.wikiart.org/en/henri-matisse/odalisque-1923', 'https://www.wikiart.org/en/henri-matisse/odalisque-1925', 'https://www.wikiart.org/en/henri-matisse/odalisque-1926-1', 'https://www.wikiart.org/en/henri-matisse/odalisque-1926-0', 'https://www.wikiart.org/en/henri-matisse/odalisque-1926']",,,,check,"['https://www.wikiart.org/en/henri-matisse/odalisque-1917', 'https://www.wikiart.org/en/henri-matisse/odalisque-1926']","['https://uploads8.wikiart.org/images/henri-matisse/odalisque-1917.jpg!Large.jpg', 'https://uploads8.wikiart.org/images/henri-matisse/odalisque-1926.jpg!Large.jpg']"
8924,Kaggle_47286,Still Life,Henri Matisse,"['https://www.wikiart.org/en/henri-matisse/still-life-1902', 'https://www.wikiart.org/en/henri-matisse/still-life-1941', 'https://www.wikiart.org/en/henri-matisse/still-life', 'https://www.wikiart.org/en/henri-matisse/still-life-3', 'https://www.wikiart.org/en/henri-matisse/still-life-4', 'https://www.wikiart.org/en/henri-matisse/still-life-6', 'https://www.wikiart.org/en/henri-matisse/still-life-7', 'https://www.wikiart.org/en/henri-matisse/still-life-13', 'https://www.wikiart.org/en/henri-matisse/still-life-15']",,,,check,[],[]
8925,Kaggle_50082,Portrait of a Lady,Anthony van Dyck,"['https://www.wikiart.org/en/anthony-van-dyck/portrait-of-a-lady-1635', 'https://www.wikiart.org/en/anthony-van-dyck/portrait-of-a-lady']",,,,check,"['https://www.wikiart.org/en/anthony-van-dyck/portrait-of-a-lady-1635', 'https://www.wikiart.org/en/anthony-van-dyck/portrait-of-a-lady']","['https://uploads2.wikiart.org/images/anthony-van-dyck/portrait-of-a-lady-1635.jpg!Large.jpg', 'https://uploads6.wikiart.org/images/anthony-van-dyck/portrait-of-a-lady.jpg!Large.jpg']"
8926,Kaggle_64801,Quiet cloister,Isaac Levitan,"['https://www.wikiart.org/en/isaac-levitan/quiet-cloister-1890', 'https://www.wikiart.org/en/isaac-levitan/quiet-cloister-1890-1', 'https://www.wikiart.org/en/isaac-levitan/quiet-cloister-1890-2', 'https://www.wikiart.org/en/isaac-levitan/quiet-cloister-1890-3']",,,,check,"['https://www.wikiart.org/en/isaac-levitan/quiet-cloister-1890', 'https://www.wikiart.org/en/isaac-levitan/quiet-cloister-1890-1', 'https://www.wikiart.org/en/isaac-levitan/quiet-cloister-1890-2', 'https://www.wikiart.org/en/isaac-levitan/quiet-cloister-1890-3']","['https://uploads4.wikiart.org/images/isaac-levitan/quiet-cloister-1890.jpg!Large.jpg', 'https://uploads6.wikiart.org/images/isaac-levitan/quiet-cloister-1890-1.jpg!Large.jpg', 'https://uploads6.wikiart.org/images/isaac-levitan/quiet-cloister-1890-2.jpg!Large.jpg', 'https://uploads6.wikiart.org/images/isaac-levitan/quiet-cloister-1890-3.jpg!Large.jpg']"
8930,Kaggle_52918,The Sacred Wood Cherished by the Arts and the Muses (detail),Pierre Puvis de Chavannes,"['https://www.wikiart.org/en/pierre-puvis-de-chavannes/the-sacred-wood-cherished-by-the-arts-and-the-muses-detail-1889', 'https://www.wikiart.org/en/pierre-puvis-de-chavannes/the-sacred-wood-cherished-by-the-arts-and-the-muses-detail-1889-1']",,,,check,[],[]
8948,Kaggle_95262,Le Pont de L'Europe,Gustave Caillebotte,"['https://www.wikiart.org/en/gustave-caillebotte/le-pont-de-l-europe-1', 'https://www.wikiart.org/en/gustave-caillebotte/le-pont-de-l-europe']",,,,check,"['https://www.wikiart.org/en/gustave-caillebotte/le-pont-de-l-europe-1', 'https://www.wikiart.org/en/gustave-caillebotte/le-pont-de-l-europe']","['https://uploads3.wikiart.org/images/gustave-caillebotte/le-pont-de-l-europe-1.jpg!Large.jpg', 'https://uploads1.wikiart.org/images/gustave-caillebotte/le-pont-de-l-europe.jpg!Large.jpg']"
8988,Kaggle_51734,The Piano Lesson,Henri Matisse,"['https://www.wikiart.org/en/henri-matisse/the-piano-lesson-1916', 'https://www.wikiart.org/en/henri-matisse/the-piano-lesson']",,,,check,[],[]
8990,Kaggle_10537,Ebony,Erte,"['https://www.wikiart.org/en/erte/ebony', 'https://www.wikiart.org/en/erte/ebony-1']",,,,check,[],[]
8994,Kaggle_88507,Washerwomen at the Well,Carl Spitzweg,"['https://www.wikiart.org/en/carl-spitzweg/washerwomen-at-the-well-1', 'https://www.wikiart.org/en/carl-spitzweg/washerwomen-at-the-well']",,,,check,['https://www.wikiart.org/en/carl-spitzweg/washerwomen-at-the-well'],['https://uploads8.wikiart.org/images/carl-spitzweg/washerwomen-at-the-well.jpg!Large.jpg']
9004,Kaggle_86923,Fishing boats on the Beach at Les Saintes-Maries-de-la-Mer,Vincent van Gogh,"['https://www.wikiart.org/en/vincent-van-gogh/fishing-boats-on-the-beach-at-les-saintes-maries-de-la-mer-1888', 'https://www.wikiart.org/en/vincent-van-gogh/fishing-boats-on-the-beach-at-les-saintes-maries-de-la-mer-1888-1']",,,,check,"['https://www.wikiart.org/en/vincent-van-gogh/fishing-boats-on-the-beach-at-les-saintes-maries-de-la-mer-1888', 'https://www.wikiart.org/en/vincent-van-gogh/fishing-boats-on-the-beach-at-les-saintes-maries-de-la-mer-1888-1']","['https://uploads0.wikiart.org/00197/images/vincent-van-gogh/preuzmi.png!Large.png', 'https://uploads2.wikiart.org/images/vincent-van-gogh/fishing-boats-on-the-beach-at-les-saintes-maries-de-la-mer-1888-1(1).jpg!Large.jpg']"
9005,Kaggle_73105,Crossing through Oka. Nizhny Novgorod,Konstantin Yuon,"['https://www.wikiart.org/en/konstantin-yuon/crossing-through-oka-nizhny-novgorod-1909', 'https://www.wikiart.org/en/konstantin-yuon/crossing-through-oka-nizhny-novgorod-1909-1']",,,,check,"['https://www.wikiart.org/en/konstantin-yuon/crossing-through-oka-nizhny-novgorod-1909', 'https://www.wikiart.org/en/konstantin-yuon/crossing-through-oka-nizhny-novgorod-1909-1']","['https://uploads1.wikiart.org/images/konstantin-yuon/crossing-through-oka-nizhny-novgorod-1909.jpg!Large.jpg', 'https://uploads3.wikiart.org/images/konstantin-yuon/crossing-through-oka-nizhny-novgorod-1909-1.jpg!Large.jpg']"
9021,Kaggle_96641,Olive Grove,Vincent van Gogh,"['https://www.wikiart.org/en/vincent-van-gogh/olive-grove-1889', 'https://www.wikiart.org/en/vincent-van-gogh/olive-grove-1889-1']",,,,check,"['https://www.wikiart.org/en/vincent-van-gogh/olive-grove-1889', 'https://www.wikiart.org/en/vincent-van-gogh/olive-grove-1889-1']","['https://uploads4.wikiart.org/images/vincent-van-gogh/olive-grove-1889.jpg!Large.jpg', 'https://uploads6.wikiart.org/images/vincent-van-gogh/olive-grove-1889-1.jpg!Large.jpg']"
9030,Kaggle_57253,Toilette,Pablo Picasso,"['https://www.wikiart.org/en/pablo-picasso/toilette-1906', 'https://www.wikiart.org/en/pablo-picasso/toilette-1906-1', 'https://www.wikiart.org/en/pablo-picasso/toilette-1906-2']",,,,check,"['https://www.wikiart.org/en/pablo-picasso/toilette-1906', 'https://www.wikiart.org/en/pablo-picasso/toilette-1906-1', 'https://www.wikiart.org/en/pablo-picasso/toilette-1906-2']","['https://uploads7.wikiart.org/images/pablo-picasso/toilette-1906.jpg!Large.jpg', 'https://uploads0.wikiart.org/images/pablo-picasso/toilette-1906-1.jpg!Large.jpg', 'https://uploads0.wikiart.org/images/pablo-picasso/toilette-1906-2.jpg!Large.jpg']"
9075,Kaggle_10286,The Great Metaphysician,Giorgio de Chirico,"['https://www.wikiart.org/en/giorgio-de-chirico/the-great-metaphysician-1917', 'https://www.wikiart.org/en/giorgio-de-chirico/the-great-metaphysician-1971']",,,,check,['https://www.wikiart.org/en/giorgio-de-chirico/the-great-metaphysician-1971'],['https://uploads0.wikiart.org/images/giorgio-de-chirico/the-great-metaphysician-1971.jpg!Large.jpg']
9104,Kaggle_39732,Flowers of seashells,Max Ernst,"['https://www.wikiart.org/en/max-ernst/flowers-of-seashells-1929', 'https://www.wikiart.org/en/max-ernst/flowers-of-seashells']",,,,check,"['https://www.wikiart.org/en/max-ernst/flowers-of-seashells-1929', 'https://www.wikiart.org/en/max-ernst/flowers-of-seashells']","['https://uploads6.wikiart.org/images/max-ernst/flowers-of-seashells-1929.jpg!Large.jpg', 'https://uploads1.wikiart.org/images/max-ernst/flowers-of-seashells.jpg!Large.jpg']"
9111,Kaggle_96459,Winter,Aleksey Savrasov,"['https://www.wikiart.org/en/aleksey-savrasov/winter', 'https://www.wikiart.org/en/aleksey-savrasov/winter-1873']",,,,check,['https://www.wikiart.org/en/aleksey-savrasov/winter'],['https://uploads3.wikiart.org/images/aleksey-savrasov/winter.jpg!Large.jpg']
9158,Kaggle_65932,The Labours of Alexander,Rene Magritte,"['https://www.wikiart.org/en/rene-magritte/the-labours-of-alexander-1950', 'https://www.wikiart.org/en/rene-magritte/the-labours-of-alexander-1967']",,,,check,[],[]
9159,Kaggle_13400,Memory,Rene Magritte,"['https://www.wikiart.org/en/rene-magritte/memory-1948', 'https://www.wikiart.org/en/rene-magritte/memory-1948-1']",,,,check,"['https://www.wikiart.org/en/rene-magritte/memory-1948', 'https://www.wikiart.org/en/rene-magritte/memory-1948-1']","['https://uploads8.wikiart.org/images/rene-magritte/memory-1948(1).jpg!Large.jpg', 'https://uploads1.wikiart.org/images/rene-magritte/memory-1948-1(1).jpg!Large.jpg']"
9161,Kaggle_7942,Cliffs of Les Petites-Dalles,Claude Monet,"['https://www.wikiart.org/en/claude-monet/cliffs-of-les-petites-dalles', 'https://www.wikiart.org/en/claude-monet/cliffs-of-les-petites-dalles-1', 'https://www.wikiart.org/en/claude-monet/cliffs-of-les-petites-dalles-2']",,,,check,[],[]
9172,Kaggle_42522,Untitled,Robert Julian Onderdonk,"['https://www.wikiart.org/en/robert-julian-onderdonk/untitled', 'https://www.wikiart.org/en/robert-julian-onderdonk/untitled-1']",,,,check,[],[]
9204,Kaggle_41881,Bouquet of flowers,Gustave Courbet,"['https://www.wikiart.org/en/gustave-courbet/bouquet-of-flowers', 'https://www.wikiart.org/en/gustave-courbet/bouquet-of-flowers-1']",,,,check,"['https://www.wikiart.org/en/gustave-courbet/bouquet-of-flowers', 'https://www.wikiart.org/en/gustave-courbet/bouquet-of-flowers-1']","['https://uploads5.wikiart.org/images/gustave-courbet/bouquet-of-flowers.jpg!Large.jpg', 'https://uploads6.wikiart.org/images/gustave-courbet/bouquet-of-flowers-1.jpg']"
9213,Kaggle_98718,The domain of Arnheim,Rene Magritte,"['https://www.wikiart.org/en/rene-magritte/the-domain-of-arnheim-1938', 'https://www.wikiart.org/en/rene-magritte/not_detected_211404', 'https://www.wikiart.org/en/rene-magritte/the-domain-of-arnheim-1944', 'https://www.wikiart.org/en/rene-magritte/the-domain-of-arnheim', 'https://www.wikiart.org/en/rene-magritte/the-domain-of-arnheim-1949', 'https://www.wikiart.org/en/rene-magritte/the-domain-of-arnheim-1962']",,,,check,"['https://www.wikiart.org/en/rene-magritte/the-domain-of-arnheim-1938', 'https://www.wikiart.org/en/rene-magritte/the-domain-of-arnheim-1944', 'https://www.wikiart.org/en/rene-magritte/the-domain-of-arnheim-1962']","['https://uploads4.wikiart.org/images/rene-magritte/the-domain-of-arnheim-1938(1).jpg', 'https://uploads5.wikiart.org/images/rene-magritte/the-domain-of-arnheim-1944(1).jpg!Large.jpg', 'https://uploads5.wikiart.org/images/rene-magritte/the-domain-of-arnheim-1962(1).jpg!Large.jpg']"
9221,Kaggle_4549,Klosterneuburg Altar,Nicholas of Verdun,"['https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-1181', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-1181-1', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-1181-2', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-1181-3', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-1181-4', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-1181-5', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-1181-6', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-1181-7', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-1181-8', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-1181-9', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-1181-10', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-1181-11', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-1181-12', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-1181-13', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-1', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-2', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-3', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-4', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-5', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-6', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-7', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-8', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-9', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-10', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-11', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-12', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-13', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-14', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-15', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-16', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-17', 'https://www.wikiart.org/en/nicholas-of-verdun/klosterneuburg-altar-18']",,,,check,[],[]
9223,Kaggle_82038,The fisherman,Carl Spitzweg,"['https://www.wikiart.org/en/carl-spitzweg/the-fisherman', 'https://www.wikiart.org/en/carl-spitzweg/the-fisherman-1']",,,,check,"['https://www.wikiart.org/en/carl-spitzweg/the-fisherman', 'https://www.wikiart.org/en/carl-spitzweg/the-fisherman-1']","['https://uploads7.wikiart.org/images/carl-spitzweg/the-fisherman.jpg!Large.jpg', 'https://uploads0.wikiart.org/images/carl-spitzweg/the-fisherman-1.jpg!Large.jpg']"
9243,Kaggle_94662,Hector and Andromache,Giorgio de Chirico,"['https://www.wikiart.org/en/giorgio-de-chirico/hector-and-andromache-1912', 'https://www.wikiart.org/en/giorgio-de-chirico/hector-and-andromache-1924']",,,,check,"['https://www.wikiart.org/en/giorgio-de-chirico/hector-and-andromache-1912', 'https://www.wikiart.org/en/giorgio-de-chirico/hector-and-andromache-1924']","['https://uploads7.wikiart.org/images/giorgio-de-chirico/hector-and-andromache-1912.jpg!Large.jpg', 'https://uploads7.wikiart.org/images/giorgio-de-chirico/hector-and-andromache-1924.jpg!Large.jpg']"
9245,Kaggle_15338,Perseus,Aubrey Beardsley,"['https://www.wikiart.org/en/aubrey-beardsley/perseus', 'https://www.wikiart.org/en/aubrey-beardsley/perseus-1']",,,,check,['https://www.wikiart.org/en/aubrey-beardsley/perseus'],['https://uploads4.wikiart.org/images/aubrey-beardsley/perseus.jpg!Large.jpg']
9271,Kaggle_98098,"Marseilles, Gate to the Orient (detail)",Pierre Puvis de Chavannes,"['https://www.wikiart.org/en/pierre-puvis-de-chavannes/marseilles-gate-to-the-orient-detail', 'https://www.wikiart.org/en/pierre-puvis-de-chavannes/marseilles-gate-to-the-orient-detail-1']",,,,check,[],[]
9277,Kaggle_66502,Apostles,Carlo Crivelli,"['https://www.wikiart.org/en/carlo-crivelli/apostles-1473', 'https://www.wikiart.org/en/carlo-crivelli/apostles-1473-1']",,,,check,"['https://www.wikiart.org/en/carlo-crivelli/apostles-1473', 'https://www.wikiart.org/en/carlo-crivelli/apostles-1473-1']","['https://uploads8.wikiart.org/images/carlo-crivelli/apostles-1473.jpg!Large.jpg', 'https://uploads1.wikiart.org/images/carlo-crivelli/apostles-1473-1.jpg!Large.jpg']"
9281,Kaggle_64902,The Leaping Horse,John Constable,"['https://www.wikiart.org/en/john-constable/the-leaping-horse', 'https://www.wikiart.org/en/john-constable/the-leaping-horse-1']",,,,check,['https://www.wikiart.org/en/john-constable/the-leaping-horse'],['https://uploads3.wikiart.org/images/john-constable/the-leaping-horse.jpg!Large.jpg']
9290,Kaggle_48026,Goat,Niko Pirosmani,"['https://www.wikiart.org/en/niko-pirosmani/goat', 'https://www.wikiart.org/en/niko-pirosmani/goat-1']",,,,check,"['https://www.wikiart.org/en/niko-pirosmani/goat', 'https://www.wikiart.org/en/niko-pirosmani/goat-1']","['https://uploads2.wikiart.org/images/niko-pirosmani/goat(1).jpg!Large.jpg', 'https://uploads1.wikiart.org/images/niko-pirosmani/goat-1.jpg!Large.jpg']"
9305,Kaggle_50192,Himalayas (study),Nicholas Roerich,"['https://www.wikiart.org/en/nicholas-roerich/himalayas-study', 'https://www.wikiart.org/en/nicholas-roerich/himalayas-study-1', 'https://www.wikiart.org/en/nicholas-roerich/himalayas-study-2', 'https://www.wikiart.org/en/nicholas-roerich/himalayas-study-3', 'https://www.wikiart.org/en/nicholas-roerich/himalayas-study-4', 'https://www.wikiart.org/en/nicholas-roerich/himalayas-study-1934', 'https://www.wikiart.org/en/nicholas-roerich/himalayas-study-1934-1', 'https://www.wikiart.org/en/nicholas-roerich/himalayas-study-1934-2', 'https://www.wikiart.org/en/nicholas-roerich/himalayas-study-5', 'https://www.wikiart.org/en/nicholas-roerich/himalayas-study-6']",,,,check,"['https://www.wikiart.org/en/nicholas-roerich/himalayas-study-4', 'https://www.wikiart.org/en/nicholas-roerich/himalayas-study-1934']","['https://uploads5.wikiart.org/images/nicholas-roerich/himalayas-study-4.jpg!Large.jpg', 'https://uploads8.wikiart.org/images/nicholas-roerich/himalayas-study-1934.jpg!Large.jpg']"
9315,Kaggle_58896,Madonna with Angels,Gentile da Fabriano,"['https://www.wikiart.org/en/gentile-da-fabriano/madonna-with-angels-1410', 'https://www.wikiart.org/en/gentile-da-fabriano/madonna-with-angels-1410-1']",,,,check,[],[]
9323,Kaggle_34697,Sick woman,Jan Steen,"['https://www.wikiart.org/en/jan-steen/sick-woman', 'https://www.wikiart.org/en/jan-steen/sick-woman-1670']",,,,check,"['https://www.wikiart.org/en/jan-steen/sick-woman', 'https://www.wikiart.org/en/jan-steen/sick-woman-1670']","['https://uploads0.wikiart.org/images/jan-steen/sick-woman.jpg!Large.jpg', 'https://uploads5.wikiart.org/images/jan-steen/sick-woman-1670.jpg!Large.jpg']"
9324,Kaggle_26998,Still Life with Two Sunflowers,Vincent van Gogh,"['https://www.wikiart.org/en/vincent-van-gogh/still-life-with-two-sunflowers-1887', 'https://www.wikiart.org/en/vincent-van-gogh/still-life-with-two-sunflowers-1887-1']",,,,check,"['https://www.wikiart.org/en/vincent-van-gogh/still-life-with-two-sunflowers-1887', 'https://www.wikiart.org/en/vincent-van-gogh/still-life-with-two-sunflowers-1887-1']","['https://uploads5.wikiart.org/images/vincent-van-gogh/still-life-with-two-sunflowers-1887.jpg!Large.jpg', 'https://uploads1.wikiart.org/00220/images/vincent-van-gogh/antique-3937521.jpg!Large.jpg']"
9328,Kaggle_33488,Paul I,Vladimir Borovikovsky,"['https://www.wikiart.org/en/vladimir-borovikovsky/paul-i-1800', 'https://www.wikiart.org/en/vladimir-borovikovsky/paul-i']",,,,check,['https://www.wikiart.org/en/vladimir-borovikovsky/paul-i-1800'],['https://uploads4.wikiart.org/images/vladimir-borovikovsky/paul-i-1800.jpg!Large.jpg']
9329,Kaggle_66190,Fishing Boats at Sea,Vincent van Gogh,"['https://www.wikiart.org/en/vincent-van-gogh/fishing-boats-at-sea-1888', 'https://www.wikiart.org/en/vincent-van-gogh/fishing-boats-at-sea-1888-1']",,,,check,"['https://www.wikiart.org/en/vincent-van-gogh/fishing-boats-at-sea-1888', 'https://www.wikiart.org/en/vincent-van-gogh/fishing-boats-at-sea-1888-1']","['https://uploads7.wikiart.org/images/vincent-van-gogh/fishing-boats-at-sea-1888(1).jpg!Large.jpg', 'https://uploads0.wikiart.org/images/vincent-van-gogh/fishing-boats-at-sea-1888-1(1).jpg!Large.jpg']"
9336,Kaggle_48117,Mademoiselle Malo,Edgar Degas,"['https://www.wikiart.org/en/edgar-degas/mademoiselle-malo-1877', 'https://www.wikiart.org/en/edgar-degas/mademoiselle-malo']",,,,check,"['https://www.wikiart.org/en/edgar-degas/mademoiselle-malo-1877', 'https://www.wikiart.org/en/edgar-degas/mademoiselle-malo']","['https://uploads5.wikiart.org/images/edgar-degas/mademoiselle-malo-1877.jpg!Large.jpg', 'https://uploads0.wikiart.org/images/edgar-degas/mademoiselle-malo.jpg!Large.jpg']"
9405,Kaggle_68273,Decorative Panel,Odilon Redon,"['https://www.wikiart.org/en/odilon-redon/decorative-panel', 'https://www.wikiart.org/en/odilon-redon/decorative-panel-1']",,,,check,['https://www.wikiart.org/en/odilon-redon/decorative-panel-1'],['https://uploads2.wikiart.org/images/odilon-redon/decorative-panel-1.jpg!Large.jpg']
9409,Kaggle_93926,Angel with Incense,Francisco de Zurbaran,"['https://www.wikiart.org/en/francisco-de-zurbaran/angel-with-incense', 'https://www.wikiart.org/en/francisco-de-zurbaran/angel-with-incense-1']",,,,check,"['https://www.wikiart.org/en/francisco-de-zurbaran/angel-with-incense', 'https://www.wikiart.org/en/francisco-de-zurbaran/angel-with-incense-1']","['https://uploads8.wikiart.org/images/francisco-zurbaran/angel-with-incense.jpg!Large.jpg', 'https://uploads1.wikiart.org/images/francisco-zurbaran/angel-with-incense-1.jpg!Large.jpg']"
9412,Kaggle_43999,"Madonna and Child with Angels Madonna and Child with Angels Gentile da Fabriano Fresco Orvieto, Cathedral",Gentile da Fabriano,"['https://www.wikiart.org/en/gentile-da-fabriano/madonna-and-child-with-angels-madonna-and-child-with-angels-gentile-da-fabriano-fresco-orvieto', 'https://www.wikiart.org/en/gentile-da-fabriano/madonna-and-child-with-angels-madonna-and-child-with-angels-gentile-da-fabriano-fresco-orvieto-1']",,,,check,[],[]
9414,Kaggle_31768,Abstract Composition,Oleksandr Bogomazov,"['https://www.wikiart.org/en/oleksandr-bogomazov/abstract-composition', 'https://www.wikiart.org/en/oleksandr-bogomazov/abstract-composition-1', 'https://www.wikiart.org/en/oleksandr-bogomazov/abstract-composition-2']",,,,check,"['https://www.wikiart.org/en/oleksandr-bogomazov/abstract-composition', 'https://www.wikiart.org/en/oleksandr-bogomazov/abstract-composition-1']","['https://uploads2.wikiart.org/images/oleksandr-bogomazov/abstract-composition.jpg!Large.jpg', 'https://uploads4.wikiart.org/images/oleksandr-bogomazov/abstract-composition-1.jpg!Large.jpg']"
9415,Kaggle_53311,View of Collioure,Henri Matisse,"['https://www.wikiart.org/en/henri-matisse/view-of-collioure-1', 'https://www.wikiart.org/en/henri-matisse/view-of-collioure']",,,,check,['https://www.wikiart.org/en/henri-matisse/view-of-collioure-1'],['https://uploads3.wikiart.org/images/henri-matisse/view-of-collioure-1.jpg']
9416,Kaggle_91768,The Great War,Rene Magritte,"['https://www.wikiart.org/en/rene-magritte/the-great-war-1964', 'https://www.wikiart.org/en/rene-magritte/the-great-war-1964-1']",,,,check,['https://www.wikiart.org/en/rene-magritte/the-great-war-1964-1'],['https://uploads8.wikiart.org/images/rene-magritte/the-great-war-1964-1(1).jpg!Large.jpg']
9421,Kaggle_27974,Untitled,Louis Wain,"['https://www.wikiart.org/en/louis-wain/untitled', 'https://www.wikiart.org/en/louis-wain/untitled-1', 'https://www.wikiart.org/en/louis-wain/untitled-2', 'https://www.wikiart.org/en/louis-wain/untitled-3', 'https://www.wikiart.org/en/louis-wain/untitled-4', 'https://www.wikiart.org/en/louis-wain/untitled-5', 'https://www.wikiart.org/en/louis-wain/untitled-6', 'https://www.wikiart.org/en/louis-wain/untitled-7', 'https://www.wikiart.org/en/louis-wain/untitled-8', 'https://www.wikiart.org/en/louis-wain/untitled-9', 'https://www.wikiart.org/en/louis-wain/untitled-10']",,,,check,[],[]
