Column,Art_ID,Title,Artist,Wiki_Link,Style,Genre,Media,tmp,New_Wiki_Link,img_src
52653,Kaggle_24292,Composition,Ion Alin Gheorghiu,"['https://www.wikiart.org/en/ion-alin-gheorghiu/composition-1968', 'https://www.wikiart.org/en/ion-alin-gheorghiu/composition-1992', 'https://www.wikiart.org/en/ion-alin-gheorghiu/composition-1998', 'https://www.wikiart.org/en/ion-alin-gheorghiu/composition-1999', 'https://www.wikiart.org/en/ion-alin-gheorghiu/composition', 'https://www.wikiart.org/en/ion-alin-gheorghiu/composition-1', 'https://www.wikiart.org/en/ion-alin-gheorghiu/composition-2', 'https://www.wikiart.org/en/ion-alin-gheorghiu/composition-3', 'https://www.wikiart.org/en/ion-alin-gheorghiu/composition-4', 'https://www.wikiart.org/en/ion-alin-gheorghiu/composition-5', 'https://www.wikiart.org/en/ion-alin-gheorghiu/composition-6', 'https://www.wikiart.org/en/ion-alin-gheorghiu/composition-7', 'https://www.wikiart.org/en/ion-alin-gheorghiu/composition-8', 'https://www.wikiart.org/en/ion-alin-gheorghiu/composition-9']",,,,check,[],[]
52691,Kaggle_58203,Procopius the Righteous is praying of unknown navigating,Nicholas Roerich,"['https://www.wikiart.org/en/nicholas-roerich/procopius-the-righteous-is-praying-of-unknown-navigating-1914', 'https://www.wikiart.org/en/nicholas-roerich/procopius-the-righteous-is-praying-of-unknown-navigating-1914-1']",,,,check,['https://www.wikiart.org/en/nicholas-roerich/procopius-the-righteous-is-praying-of-unknown-navigating-1914-1'],['https://uploads6.wikiart.org/images/nicholas-roerich/procopius-the-righteous-is-praying-of-unknown-navigating-1914-1.jpg!Large.jpg']
52711,Kaggle_20322,Landscape,Konstantin Bogaevsky,"['https://www.wikiart.org/en/konstantin-bogaevsky/landscape-1908', 'https://www.wikiart.org/en/konstantin-bogaevsky/landscape-1928', 'https://www.wikiart.org/en/konstantin-bogaevsky/landscape-1940']",,,,check,[],[]
52715,Kaggle_67526,Pórfidos del Tepeyac,Jose Maria Velasco,"['https://www.wikiart.org/en/jose-maria-velasco/p-rfidos-del-tepeyac-1894', 'https://www.wikiart.org/en/jose-maria-velasco/p-rfidos-del-tepeyac']",,,,check,[],[]
52717,Kaggle_39923,Parthenon,Frederic Edwin Church,"['https://www.wikiart.org/en/frederic-edwin-church/parthenon-1869-0', 'https://www.wikiart.org/en/frederic-edwin-church/parthenon-1869']",,,,check,[],[]
52747,Kaggle_25739,Moulin de la Galette under the snow,Maurice Utrillo,"['https://www.wikiart.org/en/maurice-utrillo/moulin-de-la-galette-under-the-snow', 'https://www.wikiart.org/en/maurice-utrillo/moulin-de-la-galette-under-the-snow-1']",,,,check,[],[]
52751,Kaggle_54760,Window with sunrise in the forest in spring,Louis Comfort Tiffany,"['https://www.wikiart.org/en/louis-comfort-tiffany/window-with-sunrise-in-the-forest-in-spring-1905-1', 'https://www.wikiart.org/en/louis-comfort-tiffany/window-with-sunrise-in-the-forest-in-spring-1905']",,,,check,[],[]
52775,Kaggle_81774,Winter,Arkhip Kuindzhi,"['https://www.wikiart.org/en/arkhip-kuindzhi/winter-2', 'https://www.wikiart.org/en/arkhip-kuindzhi/winter-3', 'https://www.wikiart.org/en/arkhip-kuindzhi/winter-4', 'https://www.wikiart.org/en/arkhip-kuindzhi/winter', 'https://www.wikiart.org/en/arkhip-kuindzhi/winter-1']",,,,check,[],[]
52794,Kaggle_42266,Untitled,Martin Kippenberger,"['https://www.wikiart.org/en/martin-kippenberger/untitled-1989', 'https://www.wikiart.org/en/martin-kippenberger/untitled-1989-1', 'https://www.wikiart.org/en/martin-kippenberger/untitled-1989-2']",,,,check,[],[]
52795,Kaggle_32379,Landscape,Sesshu Toyo,"['https://www.wikiart.org/en/sesshu-toyo/landscape', 'https://www.wikiart.org/en/sesshu-toyo/landscape-1', 'https://www.wikiart.org/en/sesshu-toyo/landscape-2']",,,,check,[],[]
52798,Kaggle_69326,Portrait of an unknown man,Orest Kiprensky,"['https://www.wikiart.org/en/orest-kiprensky/portrait-of-an-unknown-man-1811', 'https://www.wikiart.org/en/orest-kiprensky/portrait-of-an-unknown-man']",,,,check,[],[]
52812,Kaggle_27811,Portrait of Madame de Pompadour,Maurice Quentin de La Tour,"['https://www.wikiart.org/en/maurice-quentin-de-la-tour/portrait-of-madame-de-pompadour', 'https://www.wikiart.org/en/maurice-quentin-de-la-tour/portrait-of-madame-de-pompadour-1752']",,,,check,"['https://www.wikiart.org/en/maurice-quentin-de-la-tour/portrait-of-madame-de-pompadour', 'https://www.wikiart.org/en/maurice-quentin-de-la-tour/portrait-of-madame-de-pompadour-1752']","['https://uploads1.wikiart.org/images/maurice-quentin-de-la-tour/portrait-of-madame-de-pompadour.jpg', 'https://uploads7.wikiart.org/images/maurice-quentin-de-la-tour/portrait-of-madame-de-pompadour-1752.jpg!Large.jpg']"
52815,Kaggle_94423,Mother and Child,John Henry Twachtman,"['https://www.wikiart.org/en/john-henry-twachtman/mother-and-child-1', 'https://www.wikiart.org/en/john-henry-twachtman/mother-and-child']",,,,check,"['https://www.wikiart.org/en/john-henry-twachtman/mother-and-child-1', 'https://www.wikiart.org/en/john-henry-twachtman/mother-and-child']","['https://uploads1.wikiart.org/images/john-henry-twachtman/mother-and-child-1.jpg!Large.jpg', 'https://uploads8.wikiart.org/images/john-henry-twachtman/mother-and-child.jpg!Large.jpg']"
52826,Kaggle_64443,Portrait of a Woman,Andre Derain,"['https://www.wikiart.org/en/andre-derain/portrait-of-a-woman', 'https://www.wikiart.org/en/andre-derain/portrait-of-a-woman-1913']",,,,check,"['https://www.wikiart.org/en/andre-derain/portrait-of-a-woman', 'https://www.wikiart.org/en/andre-derain/portrait-of-a-woman-1913']","['https://uploads3.wikiart.org/images/andre-derain/portrait-of-a-woman.jpg!Large.jpg', 'https://uploads8.wikiart.org/images/andre-derain/portrait-of-a-woman-1913.jpg!Large.jpg']"
52853,Kaggle_44432,Huts,Isaac Levitan,"['https://www.wikiart.org/en/isaac-levitan/huts-1899', 'https://www.wikiart.org/en/isaac-levitan/huts-1899-1']",,,,check,"['https://www.wikiart.org/en/isaac-levitan/huts-1899', 'https://www.wikiart.org/en/isaac-levitan/huts-1899-1']","['https://uploads3.wikiart.org/images/isaac-levitan/huts-1899.jpg!Large.jpg', 'https://uploads5.wikiart.org/images/isaac-levitan/huts-1899-1.jpg!Large.jpg']"
52869,Kaggle_68826,"River floods, such as seas",Ivan Shishkin,"['https://www.wikiart.org/en/ivan-shishkin/river-floods-such-as-seas-1890', 'https://www.wikiart.org/en/ivan-shishkin/river-floods-such-as-seas-1890-1', 'https://www.wikiart.org/en/ivan-shishkin/river-floods-such-as-seas-1890-2']",,,,check,[],[]
52892,Kaggle_11404,Youth of St. Sergius,Mikhail Nesterov,"['https://www.wikiart.org/en/mikhail-nesterov/youth-of-st-sergius-1891', 'https://www.wikiart.org/en/mikhail-nesterov/youth-of-st-sergius-1897']",,,,check,['https://www.wikiart.org/en/mikhail-nesterov/youth-of-st-sergius-1897'],['https://uploads2.wikiart.org/images/mikhail-nesterov/youth-of-st-sergius-1897.jpg']
52901,Kaggle_58875,The Loing Canal,Alfred Sisley,"['https://www.wikiart.org/en/alfred-sisley/the-loing-canal-1884', 'https://www.wikiart.org/en/alfred-sisley/the-loing-canal-1897']",,,,check,"['https://www.wikiart.org/en/alfred-sisley/the-loing-canal-1884', 'https://www.wikiart.org/en/alfred-sisley/the-loing-canal-1897']","['https://uploads5.wikiart.org/images/alfred-sisley/the-loing-canal-1884.jpg!Large.jpg', 'https://uploads5.wikiart.org/images/alfred-sisley/the-loing-canal-1897.jpg!Large.jpg']"
52959,Kaggle_70509,Surf near coast of Crimea,Ivan Aivazovsky,"['https://www.wikiart.org/en/ivan-aivazovsky/surf-near-coast-of-crimea-1880', 'https://www.wikiart.org/en/ivan-aivazovsky/surf-near-coast-of-crimea-1892']",,,,check,['https://www.wikiart.org/en/ivan-aivazovsky/surf-near-coast-of-crimea-1892'],['https://uploads8.wikiart.org/images/ivan-aivazovsky/surf-near-coast-of-crimea-1892.jpg!Large.jpg']
52986,Kaggle_21159,Spring landscape,Aleksey Savrasov,"['https://www.wikiart.org/en/aleksey-savrasov/spring-landscape-1890', 'https://www.wikiart.org/en/aleksey-savrasov/spring-landscape-1890-1']",,,,check,[],[]
52992,Kaggle_68492,Untitled,Abraham Manievich,"['https://www.wikiart.org/en/abraham-manievich/untitled-1925', 'https://www.wikiart.org/en/abraham-manievich/untitled-1925-1', 'https://www.wikiart.org/en/abraham-manievich/untitled']",,,,check,[],[]
52995,Kaggle_609,Boyarynya Morozova (study),Vasily Surikov,"['https://www.wikiart.org/en/vasily-surikov/boyarynya-morozova-study-1881', 'https://www.wikiart.org/en/vasily-surikov/boyarynya-morozova-study', 'https://www.wikiart.org/en/vasily-surikov/boyarynya-morozova-study-1887']",,,,check,"['https://www.wikiart.org/en/vasily-surikov/boyarynya-morozova-study-1881', 'https://www.wikiart.org/en/vasily-surikov/boyarynya-morozova-study-1887']","['https://uploads6.wikiart.org/images/vasily-surikov/boyarynya-morozova-study-1881.jpg!Large.jpg', 'https://uploads6.wikiart.org/images/vasily-surikov/boyarynya-morozova-study-1887.jpg!Large.jpg']"
53003,Kaggle_52108,Cossacks,Vasily Surikov,"['https://www.wikiart.org/en/vasily-surikov/cossacks-1891', 'https://www.wikiart.org/en/vasily-surikov/cossacks-1891-1']",,,,check,"['https://www.wikiart.org/en/vasily-surikov/cossacks-1891', 'https://www.wikiart.org/en/vasily-surikov/cossacks-1891-1']","['https://uploads8.wikiart.org/images/vasily-surikov/cossacks-1891.jpg!Large.jpg', 'https://uploads1.wikiart.org/images/vasily-surikov/cossacks-1891-1.jpg!Large.jpg']"
53015,Kaggle_6057,Feodosia,Konstantin Bogaevsky,"['https://www.wikiart.org/en/konstantin-bogaevsky/feodosia', 'https://www.wikiart.org/en/konstantin-bogaevsky/feodosia-1926', 'https://www.wikiart.org/en/konstantin-bogaevsky/feodosia-1930']",,,,check,[],[]
53016,Kaggle_48254,Summer Landscape,Konstantin Yuon,"['https://www.wikiart.org/en/konstantin-yuon/summer-landscape-1948', 'https://www.wikiart.org/en/konstantin-yuon/summer-landscape']",,,,check,['https://www.wikiart.org/en/konstantin-yuon/summer-landscape'],['https://uploads3.wikiart.org/images/konstantin-yuon/summer-landscape.jpg!Large.jpg']
53078,Kaggle_69357,Figura (Fase Negra),Ivan Serpa,"['https://www.wikiart.org/en/ivan-serpa/figura-fase-negra-1954', 'https://www.wikiart.org/en/ivan-serpa/figura-fase-negra-1964-1', 'https://www.wikiart.org/en/ivan-serpa/figura-fase-negra-1964-2', 'https://www.wikiart.org/en/ivan-serpa/figura-fase-negra-1964-3']",,,,check,[],[]
53079,Kaggle_59065,St. Jerome Reading,Georges de la Tour,"['https://www.wikiart.org/en/georges-de-la-tour/st-jerome-reading-1623', 'https://www.wikiart.org/en/georges-de-la-tour/st-jerome-reading-1650']",,,,check,"['https://www.wikiart.org/en/georges-de-la-tour/st-jerome-reading-1623', 'https://www.wikiart.org/en/georges-de-la-tour/st-jerome-reading-1650']","['https://uploads3.wikiart.org/images/georges-de-la-tour/st-jerome-reading-1623.jpg!Large.jpg', 'https://uploads3.wikiart.org/images/georges-de-la-tour/st-jerome-reading-1650.jpg!Large.jpg']"
53085,Kaggle_94429,In the Crimea Mountains,Isaac Levitan,"['https://www.wikiart.org/en/isaac-levitan/in-the-crimea-mountains-1886', 'https://www.wikiart.org/en/isaac-levitan/in-the-crimea-mountains-1886-1']",,,,check,"['https://www.wikiart.org/en/isaac-levitan/in-the-crimea-mountains-1886', 'https://www.wikiart.org/en/isaac-levitan/in-the-crimea-mountains-1886-1']","['https://uploads4.wikiart.org/images/isaac-levitan/in-the-crimea-mountains-1886.jpg!Large.jpg', 'https://uploads6.wikiart.org/images/isaac-levitan/in-the-crimea-mountains-1886-1.jpg!Large.jpg']"
53208,Kaggle_61417,Self Portrait,Paul Gauguin,"['https://www.wikiart.org/en/paul-gauguin/self-portrait-1885', 'https://www.wikiart.org/en/paul-gauguin/self-portrait', 'https://www.wikiart.org/en/paul-gauguin/self-portrait-1896']",,,,check,"['https://www.wikiart.org/en/paul-gauguin/self-portrait-1885', 'https://www.wikiart.org/en/paul-gauguin/self-portrait', 'https://www.wikiart.org/en/paul-gauguin/self-portrait-1896']","['https://uploads2.wikiart.org/images/paul-gauguin/self-portrait-1885.jpg!Large.jpg', 'https://uploads6.wikiart.org/images/paul-gauguin/self-portrait.jpg!Large.jpg', 'https://uploads2.wikiart.org/images/paul-gauguin/self-portrait-1896.jpg!Large.jpg']"
53268,Kaggle_19279,Mount Aetna from Taormina,Thomas Cole,"['https://www.wikiart.org/en/thomas-cole/mount-aetna-from-taormina-1842', 'https://www.wikiart.org/en/thomas-cole/mount-aetna-from-taormina-1843']",,,,check,"['https://www.wikiart.org/en/thomas-cole/mount-aetna-from-taormina-1842', 'https://www.wikiart.org/en/thomas-cole/mount-aetna-from-taormina-1843']","['https://uploads4.wikiart.org/images/thomas-cole/mount-aetna-from-taormina-1842.jpg!Large.jpg', 'https://uploads4.wikiart.org/images/thomas-cole/mount-aetna-from-taormina-1843.jpg!Large.jpg']"
53269,Kaggle_102116,Portrait of Nano Morgante,Agnolo Bronzino,"['https://www.wikiart.org/en/agnolo-bronzino/portrait-of-nano-morgante-1552', 'https://www.wikiart.org/en/agnolo-bronzino/portrait-of-nano-morgante-1552-1']",,,,check,[],[]
53270,Kaggle_101900,The road,Ivan Shishkin,"['https://www.wikiart.org/en/ivan-shishkin/the-road-1878', 'https://www.wikiart.org/en/ivan-shishkin/the-road', 'https://www.wikiart.org/en/ivan-shishkin/the-road-1']",,,,check,[],[]
53291,Kaggle_17318,Still Life,Louis Marcoussis,"['https://www.wikiart.org/en/louis-marcoussis/still-life-1925', 'https://www.wikiart.org/en/louis-marcoussis/still-life-1']",,,,check,[],[]
53340,Kaggle_6987,Zaporozhtsy,Ilya Repin,"['https://www.wikiart.org/en/ilya-repin/zaporozhtsy-1878', 'https://www.wikiart.org/en/ilya-repin/zaporozhtsy']",,,,check,[],[]
53351,Kaggle_28512,Cassis,Pyotr Konchalovsky,"['https://www.wikiart.org/en/pyotr-konchalovsky/cassis-1913', 'https://www.wikiart.org/en/pyotr-konchalovsky/cassis-1913-1', 'https://www.wikiart.org/en/pyotr-konchalovsky/cassis-1913-2']",,,,check,['https://www.wikiart.org/en/pyotr-konchalovsky/cassis-1913'],['https://uploads0.wikiart.org/images/pyotr-konchalovsky/cassis-1913.jpg']
53357,Kaggle_4660,Entrance to the harbor,Eugene Boudin,"['https://www.wikiart.org/en/eugene-boudin/entrance-to-the-harbor-1889', 'https://www.wikiart.org/en/eugene-boudin/entrance-to-the-harbor']",,,,check,[],[]
53362,Kaggle_55285,May Milton,Henri de Toulouse-Lautrec,"['https://www.wikiart.org/en/henri-de-toulouse-lautrec/may-milton-1895', 'https://www.wikiart.org/en/henri-de-toulouse-lautrec/may-milton-1895-1']",,,,check,['https://www.wikiart.org/en/henri-de-toulouse-lautrec/may-milton-1895-1'],['https://uploads5.wikiart.org/images/henri-de-toulouse-lautrec/may-milton-1895-1.jpg!Large.jpg']
53388,Kaggle_11861,Nude,Boris Kustodiev,"['https://www.wikiart.org/en/boris-kustodiev/nude-1920', 'https://www.wikiart.org/en/boris-kustodiev/nude']",,,,check,[],[]
53399,Kaggle_79658,Cassis Landscape,Lucian Grigorescu,"['https://www.wikiart.org/en/lucian-grigorescu/peisaj-din-cassis-1930', 'https://www.wikiart.org/en/lucian-grigorescu/peisaj-la-cassis']",,,,check,[],[]
53434,Kaggle_38204,Sailboats at Chatou,Maurice de Vlaminck,"['https://www.wikiart.org/en/maurice-de-vlaminck/sailboats-at-chatou', 'https://www.wikiart.org/en/maurice-de-vlaminck/sailboats-at-chatou-1']",,,,check,"['https://www.wikiart.org/en/maurice-de-vlaminck/sailboats-at-chatou', 'https://www.wikiart.org/en/maurice-de-vlaminck/sailboats-at-chatou-1']","['https://uploads0.wikiart.org/images/maurice-de-vlaminck/sailboats-at-chatou.jpg', 'https://uploads3.wikiart.org/images/maurice-de-vlaminck/sailboats-at-chatou-1.jpg!Large.jpg']"
53444,Kaggle_48747,Portrait of a Man,Gerrit Dou,"['https://www.wikiart.org/en/gerrit-dou/portrait-of-a-man-1640', 'https://www.wikiart.org/en/gerrit-dou/portrait-of-a-man']",,,,check,[],[]
53456,Kaggle_17663,Thanatos,Jacek Malczewski,"['https://www.wikiart.org/en/jacek-malczewski/thanatos-1898', 'https://www.wikiart.org/en/jacek-malczewski/thanatos-1899']",,,,check,"['https://www.wikiart.org/en/jacek-malczewski/thanatos-1898', 'https://www.wikiart.org/en/jacek-malczewski/thanatos-1899']","['https://uploads1.wikiart.org/images/jacek-malczewski/thanatos-1898.jpg!Large.jpg', 'https://uploads1.wikiart.org/images/jacek-malczewski/thanatos-1899.jpg!Large.jpg']"
53558,Kaggle_93821,Trebizond from the Sea,Ivan Aivazovsky,"['https://www.wikiart.org/en/ivan-aivazovsky/trebizond-from-the-sea-1856', 'https://www.wikiart.org/en/ivan-aivazovsky/trebizond-from-the-sea-1875']",,,,check,[],[]
53591,Kaggle_11112,Generals,Boris Kustodiev,"['https://www.wikiart.org/en/boris-kustodiev/generals-1926', 'https://www.wikiart.org/en/boris-kustodiev/generals-1926-1']",,,,check,[],[]
53615,Kaggle_74361,Portrait of a Woman,Gerrit Dou,"['https://www.wikiart.org/en/gerrit-dou/portrait-of-a-woman-1640', 'https://www.wikiart.org/en/gerrit-dou/portrait-of-a-woman-1646']",,,,check,"['https://www.wikiart.org/en/gerrit-dou/portrait-of-a-woman-1640', 'https://www.wikiart.org/en/gerrit-dou/portrait-of-a-woman-1646']","['https://uploads6.wikiart.org/images/gerrit-dou/portrait-of-a-woman-1640.jpg!Large.jpg', 'https://uploads6.wikiart.org/images/gerrit-dou/portrait-of-a-woman-1646.jpg!Large.jpg']"
53648,Kaggle_7195,Forest stream,Ivan Shishkin,"['https://www.wikiart.org/en/ivan-shishkin/forest-stream', 'https://www.wikiart.org/en/ivan-shishkin/forest-stream-1']",,,,check,[],[]
53649,Kaggle_28055,Piazza San Marco,Francesco Guardi,"['https://www.wikiart.org/en/francesco-guardi/piazza-san-marco', 'https://www.wikiart.org/en/francesco-guardi/piazza-san-marco-1']",,,,check,"['https://www.wikiart.org/en/francesco-guardi/piazza-san-marco', 'https://www.wikiart.org/en/francesco-guardi/piazza-san-marco-1']","['https://uploads4.wikiart.org/images/francesco-guardi/piazza-san-marco.jpg!Large.jpg', 'https://uploads6.wikiart.org/images/francesco-guardi/piazza-san-marco-1.jpg!Large.jpg']"
53675,Kaggle_73297,Pines by the Sea,Henri-Edmond Cross,"['https://www.wikiart.org/en/henri-edmond-cross/pines-by-the-sea-1', 'https://www.wikiart.org/en/henri-edmond-cross/pines-by-the-sea']",,,,check,"['https://www.wikiart.org/en/henri-edmond-cross/pines-by-the-sea-1', 'https://www.wikiart.org/en/henri-edmond-cross/pines-by-the-sea']","['https://uploads8.wikiart.org/images/henri-edmond-cross/pines-by-the-sea-1.jpg!Large.jpg', 'https://uploads6.wikiart.org/images/henri-edmond-cross/pines-by-the-sea.jpg!Large.jpg']"
53694,Kaggle_85780,"View at Riva, Italian Tyrol",Camille Corot,"['https://www.wikiart.org/en/camille-corot/view-at-riva-italian-tyrol-1834', 'https://www.wikiart.org/en/camille-corot/view-at-riva-italian-tyrol-1835']",,,,check,"['https://www.wikiart.org/en/camille-corot/view-at-riva-italian-tyrol-1834', 'https://www.wikiart.org/en/camille-corot/view-at-riva-italian-tyrol-1835']","['https://uploads7.wikiart.org/images/camille-corot/view-at-riva-italian-tyrol-1834.jpg!Large.jpg', 'https://uploads7.wikiart.org/images/camille-corot/view-at-riva-italian-tyrol-1835.jpg!Large.jpg']"
53737,Kaggle_25526,Sunflowers,John Bratby,"['https://www.wikiart.org/en/john-bratby/sunflowers-1969', 'https://www.wikiart.org/en/john-bratby/sunflowers-1969-2', 'https://www.wikiart.org/en/john-bratby/sunflowers-1989', 'https://www.wikiart.org/en/john-bratby/sunflowers-1989-1', 'https://www.wikiart.org/en/john-bratby/sunflowers', 'https://www.wikiart.org/en/john-bratby/sunflowers-1']",,,,check,[],[]
53762,Kaggle_39734,Landscape,Spyros Papaloukas,"['https://www.wikiart.org/en/spyros-papaloukas/landscape-5', 'https://www.wikiart.org/en/spyros-papaloukas/landscape', 'https://www.wikiart.org/en/spyros-papaloukas/landscape-4', 'https://www.wikiart.org/en/spyros-papaloukas/landscape-2', 'https://www.wikiart.org/en/spyros-papaloukas/landscape-3', 'https://www.wikiart.org/en/spyros-papaloukas/landscape-1']",,,,check,[],[]
53779,Kaggle_40808,Deciduous Forest,Ivan Shishkin,"['https://www.wikiart.org/en/ivan-shishkin/deciduous-forest-1873', 'https://www.wikiart.org/en/ivan-shishkin/deciduous-forest-1897', 'https://www.wikiart.org/en/ivan-shishkin/deciduous-forest']",,,,check,['https://www.wikiart.org/en/ivan-shishkin/deciduous-forest'],['https://uploads1.wikiart.org/images/ivan-shishkin/deciduous-forest.jpg!Large.jpg']
53786,Kaggle_3664,Portrait of the Artist Valentin Serov,Ilya Repin,"['https://www.wikiart.org/en/ilya-repin/portrait-of-the-artist-valentin-serov-1897', 'https://www.wikiart.org/en/ilya-repin/portrait-of-the-artist-valentin-serov-1901']",,,,check,['https://www.wikiart.org/en/ilya-repin/portrait-of-the-artist-valentin-serov-1897'],['https://uploads6.wikiart.org/images/ilya-repin/portrait-of-the-artist-valentin-serov-1897.jpg!Large.jpg']
53791,Kaggle_7769,Monastery gate and wall,Isaac Levitan,"['https://www.wikiart.org/en/isaac-levitan/monastery-gate-and-wall-1885', 'https://www.wikiart.org/en/isaac-levitan/monastery-gate-and-wall-1885-1']",,,,check,"['https://www.wikiart.org/en/isaac-levitan/monastery-gate-and-wall-1885', 'https://www.wikiart.org/en/isaac-levitan/monastery-gate-and-wall-1885-1']","['https://uploads4.wikiart.org/images/isaac-levitan/monastery-gate-and-wall-1885.jpg!Large.jpg', 'https://uploads6.wikiart.org/images/isaac-levitan/monastery-gate-and-wall-1885-1.jpg!Large.jpg']"
53810,Kaggle_89639,Untitled,Maria Helena Vieira da Silva,"['https://www.wikiart.org/en/maria-helena-vieira-da-silva/untitled-1949', 'https://www.wikiart.org/en/maria-helena-vieira-da-silva/untitled-1952', 'https://www.wikiart.org/en/maria-helena-vieira-da-silva/untitled-1955', 'https://www.wikiart.org/en/maria-helena-vieira-da-silva/untitled-1958', 'https://www.wikiart.org/en/maria-helena-vieira-da-silva/untitled-1970', 'https://www.wikiart.org/en/maria-helena-vieira-da-silva/untitled-1978', 'https://www.wikiart.org/en/maria-helena-vieira-da-silva/untitled-1995']",,,,check,[],[]
53821,Kaggle_50795,"Infinity Field, Lefkada Series",Theodoros Stamos,"['https://www.wikiart.org/en/theodoros-stamos/infinity-field-lefkada-series-1972', 'https://www.wikiart.org/en/theodoros-stamos/infinity-field-lefkada-series-1977', 'https://www.wikiart.org/en/theodoros-stamos/infinity-field-lefkada-series-1979', 'https://www.wikiart.org/en/theodoros-stamos/infinity-field-lefkada-series-1979-1', 'https://www.wikiart.org/en/theodoros-stamos/infinity-field-lefkada-series-1979-2', 'https://www.wikiart.org/en/theodoros-stamos/infinity-field-lefkada-series-1979-4', 'https://www.wikiart.org/en/theodoros-stamos/infinity-field-lefkada-series-1979-3', 'https://www.wikiart.org/en/theodoros-stamos/infinity-field-lefkada-series-1980-2', 'https://www.wikiart.org/en/theodoros-stamos/infinity-field-lefkada-series-1980-3', 'https://www.wikiart.org/en/theodoros-stamos/infinity-field-lefkada-series-1980-1', 'https://www.wikiart.org/en/theodoros-stamos/infinity-field-lefkada-series-1980-4', 'https://www.wikiart.org/en/theodoros-stamos/infinity-field-lefkada-series-1981', 'https://www.wikiart.org/en/theodoros-stamos/infinity-field-lefkada-series-1981-1', 'https://www.wikiart.org/en/theodoros-stamos/infinity-field-lefkada-series-1981-2', 'https://www.wikiart.org/en/theodoros-stamos/infinity-field-lefkada-series-1981-3', 'https://www.wikiart.org/en/theodoros-stamos/infinity-field-lefkada-series-1982-1', 'https://www.wikiart.org/en/theodoros-stamos/infinity-field-lefkada-series-1983', 'https://www.wikiart.org/en/theodoros-stamos/infinity-field-lefkada-series-1983-1', 'https://www.wikiart.org/en/theodoros-stamos/infinity-field-lefkada-series']",,,,check,[],[]
53846,Kaggle_93113,Crimea,Arkhip Kuindzhi,"['https://www.wikiart.org/en/arkhip-kuindzhi/crimea', 'https://www.wikiart.org/en/arkhip-kuindzhi/crimea-1', 'https://www.wikiart.org/en/arkhip-kuindzhi/crimea-2']",,,,check,[],[]
53895,Kaggle_91021,Madonna and Child,Duccio,"['https://www.wikiart.org/en/duccio/madonna-and-child', 'https://www.wikiart.org/en/duccio/madonna-and-child-1305']",,,,check,"['https://www.wikiart.org/en/duccio/madonna-and-child', 'https://www.wikiart.org/en/duccio/madonna-and-child-1305']","['https://uploads4.wikiart.org/images/duccio/madonna-and-child.jpg!Large.jpg', 'https://uploads0.wikiart.org/images/duccio/madonna-and-child-1305.jpg!Large.jpg']"
54010,Kaggle_1029,Hydra,Periklis Vyzantios,"['https://www.wikiart.org/en/periklis-vyzantios/hydra-1963', 'https://www.wikiart.org/en/periklis-vyzantios/hydra-1967', 'https://www.wikiart.org/en/periklis-vyzantios/hydra', 'https://www.wikiart.org/en/periklis-vyzantios/hydra-1']",,,,check,[],[]
54059,Kaggle_15292,Late Autumn,Isaac Levitan,"['https://www.wikiart.org/en/isaac-levitan/late-autumn', 'https://www.wikiart.org/en/isaac-levitan/late-autumn-1']",,,,check,"['https://www.wikiart.org/en/isaac-levitan/late-autumn', 'https://www.wikiart.org/en/isaac-levitan/late-autumn-1']","['https://uploads5.wikiart.org/images/isaac-levitan/late-autumn.jpg!Large.jpg', 'https://uploads7.wikiart.org/images/isaac-levitan/late-autumn-1.jpg!Large.jpg']"
54073,Kaggle_2939,View of Constantinople,Ivan Aivazovsky,"['https://www.wikiart.org/en/ivan-aivazovsky/view-of-constantinople-1849', 'https://www.wikiart.org/en/ivan-aivazovsky/view-of-constantinople-1851', 'https://www.wikiart.org/en/ivan-aivazovsky/view-of-constantinople-1870']",,,,check,[],[]
54089,Kaggle_69414,Cloud,Nicholas Roerich,"['https://www.wikiart.org/en/nicholas-roerich/cloud-1913', 'https://www.wikiart.org/en/nicholas-roerich/cloud-1915', 'https://www.wikiart.org/en/nicholas-roerich/cloud-1915-1']",,,,check,[],[]
54195,Kaggle_11342,Forest Glade,Ivan Shishkin,"['https://www.wikiart.org/en/ivan-shishkin/forest-glade-1889', 'https://www.wikiart.org/en/ivan-shishkin/forest-glade']",,,,check,[],[]
54202,Kaggle_94067,Portrait of D.F. Bogoslovsky,Boris Kustodiev,"['https://www.wikiart.org/en/boris-kustodiev/portrait-of-d-f-bogoslovsky-1900', 'https://www.wikiart.org/en/boris-kustodiev/portrait-of-d-f-bogoslovsky-1902']",,,,check,[],[]
54210,Kaggle_102349,Saint Mammes Dam,Alfred Sisley,"['https://www.wikiart.org/en/alfred-sisley/saint-mammes-dam-1885', 'https://www.wikiart.org/en/alfred-sisley/saint-mammes-dam-1885-1']",,,,check,"['https://www.wikiart.org/en/alfred-sisley/saint-mammes-dam-1885', 'https://www.wikiart.org/en/alfred-sisley/saint-mammes-dam-1885-1']","['https://uploads6.wikiart.org/images/alfred-sisley/saint-mammes-dam-1885.jpg!Large.jpg', 'https://uploads8.wikiart.org/images/alfred-sisley/saint-mammes-dam-1885-1.jpg!Large.jpg']"
