Column,Art_ID,Title,Artist,Wiki_Link,Style,Genre,Media,tmp,New_Wiki_Link,img_src
88579,Kaggle_38160,Flowers,Andy Warhol,"['https://www.wikiart.org/en/andy-warhol/flowers', 'https://www.wikiart.org/en/andy-warhol/flowers-4', 'https://www.wikiart.org/en/andy-warhol/flowers-1', 'https://www.wikiart.org/en/andy-warhol/flowers-2', 'https://www.wikiart.org/en/andy-warhol/flowers-3']",,,,check,[],[]
88645,Kaggle_87482,Vertical and horizontal composition,Sophie Taeuber-Arp,"['https://www.wikiart.org/en/sophie-taeuber-arp/vertical-and-horizontal-composition-1916', 'https://www.wikiart.org/en/sophie-taeuber-arp/vertical-and-horizontal-composition-1928']",,,,check,[],[]
88694,Kaggle_23101,Composition,Sam Francis,"['https://www.wikiart.org/en/sam-francis/composition-1988', 'https://www.wikiart.org/en/sam-francis/composition']",,,,check,['https://www.wikiart.org/en/sam-francis/composition-1988'],['https://uploads7.wikiart.org/images/sam-francis/composition-1988.jpg']
88730,Kaggle_87899,unknown title,Nicolae Tonitza,"['https://www.wikiart.org/en/nicolae-tonitza/unknown-title', 'https://www.wikiart.org/en/nicolae-tonitza/unknown-title-1', 'https://www.wikiart.org/en/nicolae-tonitza/unknown-title-2', 'https://www.wikiart.org/en/nicolae-tonitza/unknown-title-3', 'https://www.wikiart.org/en/nicolae-tonitza/unknown-title-4']",,,,check,[],[]
88734,Kaggle_22934,Illustration to 'Three Fables of Krylov',Heorhiy Narbut,"['https://www.wikiart.org/en/heorhiy-narbut/illustration-to-three-fables-of-krylov-1911', 'https://www.wikiart.org/en/heorhiy-narbut/illustration-to-three-fables-of-krylov-1911-1', 'https://www.wikiart.org/en/heorhiy-narbut/illustration-to-three-fables-of-krylov-1911-2']",,,,check,[],[]
88816,Kaggle_20972,Composition,Georges Vantongerloo,"['https://www.wikiart.org/en/georges-vantongerloo/composition-1918', 'https://www.wikiart.org/en/georges-vantongerloo/composition-1921']",,,,check,['https://www.wikiart.org/en/georges-vantongerloo/composition-1918'],['https://uploads7.wikiart.org/images/georges-vantongerloo/composition-1918.jpg']
88823,Kaggle_64998,Heart Lady,Raphael Kirchner,"['https://www.wikiart.org/en/raphael-kirchner/heart-lady', 'https://www.wikiart.org/en/raphael-kirchner/heart-lady-1', 'https://www.wikiart.org/en/raphael-kirchner/heart-lady-2']",,,,check,[],[]
88831,Kaggle_72643,Bandeirinhas,Alfredo Volpi,"['https://www.wikiart.org/en/alfredo-volpi/bandeirinhas-1950', 'https://www.wikiart.org/en/alfredo-volpi/bandeirinhas', 'https://www.wikiart.org/en/alfredo-volpi/bandeirinhas-1', 'https://www.wikiart.org/en/alfredo-volpi/bandeirinhas-2']",,,,check,[],[]
88841,Kaggle_54748,Untitled,Myron Stout,"['https://www.wikiart.org/en/myron-stout/untitled-1946', 'https://www.wikiart.org/en/myron-stout/untitled-1948', 'https://www.wikiart.org/en/myron-stout/untitled-1950', 'https://www.wikiart.org/en/myron-stout/untitled-1950-1', 'https://www.wikiart.org/en/myron-stout/untitled-1950-2', 'https://www.wikiart.org/en/myron-stout/untitled-1952', 'https://www.wikiart.org/en/myron-stout/untitled-1955', 'https://www.wikiart.org/en/myron-stout/untitled-1979', 'https://www.wikiart.org/en/myron-stout/untitled']",,,,check,[],[]
88864,Kaggle_48948,Lucky Strike,Keith Haring,"['https://www.wikiart.org/en/keith-haring/lucky-strike-1987', 'https://www.wikiart.org/en/keith-haring/lucky-strike-1987-1']",,,,check,[],[]
88875,Kaggle_62903,Tower,Roberto Aizenberg,"['https://www.wikiart.org/en/roberto-aizenberg/tower-1990', 'https://www.wikiart.org/en/roberto-aizenberg/tower-1995', 'https://www.wikiart.org/en/roberto-aizenberg/tower', 'https://www.wikiart.org/en/roberto-aizenberg/tower-1']",,,,check,[],[]
88895,Kaggle_48063,Girl from Arles,Pyotr Konchalovsky,"['https://www.wikiart.org/en/pyotr-konchalovsky/girl-from-arles-1908', 'https://www.wikiart.org/en/pyotr-konchalovsky/girl-from-arles-1908-1']",,,,check,[],[]
88935,Kaggle_52985,La Edad de La Ternura,Oswaldo Guayasamin,"['https://www.wikiart.org/en/oswaldo-guayasamin/from-la-edad-de-la-ternura-series', 'https://www.wikiart.org/en/oswaldo-guayasamin/from-la-edad-de-la-ternura-series-1']",,,,check,[],[]
88971,Kaggle_77463,Untitled,Eugene Leroy,"['https://www.wikiart.org/en/eugene-leroy/untitled-1948', 'https://www.wikiart.org/en/eugene-leroy/untitled-1961', 'https://www.wikiart.org/en/eugene-leroy/untitled-1990']",,,,check,[],[]
89047,Kaggle_56918,Untitled,Gotthard Graubner,"['https://www.wikiart.org/en/gotthard-graubner/untitled-1964', 'https://www.wikiart.org/en/gotthard-graubner/untitled-1964-1', 'https://www.wikiart.org/en/gotthard-graubner/untitled-1965', 'https://www.wikiart.org/en/gotthard-graubner/untitled-1971', 'https://www.wikiart.org/en/gotthard-graubner/untitled-1980', 'https://www.wikiart.org/en/gotthard-graubner/untitled-1983', 'https://www.wikiart.org/en/gotthard-graubner/untitled-1988', 'https://www.wikiart.org/en/gotthard-graubner/untitled-1991', 'https://www.wikiart.org/en/gotthard-graubner/untitled-1991-1', 'https://www.wikiart.org/en/gotthard-graubner/untitled-1992', 'https://www.wikiart.org/en/gotthard-graubner/untitled-2000', 'https://www.wikiart.org/en/gotthard-graubner/untitled-2004']",,,,check,[],[]
89090,Kaggle_24085,Nude,Zinaida Serebriakova,"['https://www.wikiart.org/en/zinaida-serebriakova/nude-1920', 'https://www.wikiart.org/en/zinaida-serebriakova/nude-1923', 'https://www.wikiart.org/en/zinaida-serebriakova/nude-1927', 'https://www.wikiart.org/en/zinaida-serebriakova/nude-1929', 'https://www.wikiart.org/en/zinaida-serebriakova/nude-1930', 'https://www.wikiart.org/en/zinaida-serebriakova/nude-1932', 'https://www.wikiart.org/en/zinaida-serebriakova/nude-1932-1', 'https://www.wikiart.org/en/zinaida-serebriakova/nude']",,,,check,[],[]
89118,Kaggle_79756,Untitled,Leonora Carrington,"['https://www.wikiart.org/en/leonora-carrington/untitled-1940', 'https://www.wikiart.org/en/leonora-carrington/untitled-1960', 'https://www.wikiart.org/en/leonora-carrington/untitled-1979']",,,,check,[],[]
89124,Kaggle_87395,Untitled,Eileen Agar,"['https://www.wikiart.org/en/eileen-agar/untitled-1948', 'https://www.wikiart.org/en/eileen-agar/untitled-1963']",,,,check,[],[]
89127,Kaggle_37592,Untitled,Helen Dahm,"['https://www.wikiart.org/en/helen-dahm/untitled', 'https://www.wikiart.org/en/helen-dahm/untitled-1']",,,,check,[],[]
89133,Kaggle_82668,Composition,Jean Degottex,"['https://www.wikiart.org/en/jean-degottex/composition-1957', 'https://www.wikiart.org/en/jean-degottex/composition-1975']",,,,check,[],[]
89134,Kaggle_43045,Untitled,Nasreen Mohamedi,"['https://www.wikiart.org/en/nasreen-mohamedi/untitled-1960', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled-1963', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled-1969', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled-1970-1', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled-1970-2', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled-1970-3', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled-1970-4', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled-1970-5', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled-1970-6', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled-1970-7', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled-1970-8', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled-1970-9', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled-1970-10', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled-1971', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled-1977', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled-1977-1', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled-1980', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled-1', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled-2', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled-3', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled-4', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled-5', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled-6', 'https://www.wikiart.org/en/nasreen-mohamedi/untitled-7']",,,,check,[],[]
89135,Kaggle_56094,Ingrid Bergman (as Herself),Andy Warhol,"['https://www.wikiart.org/en/andy-warhol/ingrid-bergman-as-herself', 'https://www.wikiart.org/en/andy-warhol/ingrid-bergman-as-herself-1', 'https://www.wikiart.org/en/andy-warhol/ingrid-bergman-as-herself-2']",,,,check,[],[]
89143,Kaggle_88369,Composition abstraite,Marcelle Loubchansky,"['https://www.wikiart.org/en/marcelle-loubchansky/composition-abstraite-1955', 'https://www.wikiart.org/en/marcelle-loubchansky/composition-abstraite-1982', 'https://www.wikiart.org/en/marcelle-loubchansky/composition-abstraite']",,,,check,[],[]
89157,Kaggle_15541,Untitled,Norman Zammitt,"['https://www.wikiart.org/en/norman-zammitt/untitled-1978', 'https://www.wikiart.org/en/norman-zammitt/untitled']",,,,check,[],[]
89211,Kaggle_95710,Untitled (from Pasadena Box),Sam Francis,"['https://www.wikiart.org/en/sam-francis/untitled-from-pasadena-box-1963', 'https://www.wikiart.org/en/sam-francis/untitled-from-pasadena-box-1963-1', 'https://www.wikiart.org/en/sam-francis/untitled-from-pasadena-box-1963-2']",,,,check,"['https://www.wikiart.org/en/sam-francis/untitled-from-pasadena-box-1963', 'https://www.wikiart.org/en/sam-francis/untitled-from-pasadena-box-1963-1']","['https://uploads5.wikiart.org/images/sam-francis/untitled-from-pasadena-box-1963.jpg!Large.jpg', 'https://uploads6.wikiart.org/images/sam-francis/untitled-from-pasadena-box-1963-1.jpg']"
89216,Kaggle_60564,Untitled (from Dialogues),Henri Laurens,"['https://www.wikiart.org/en/henri-laurens/untitled-from-dialogues', 'https://www.wikiart.org/en/henri-laurens/untitled-from-dialogues-1']",,,,check,[],[]
89252,Kaggle_81478,Nakamura Utaemon,Utagawa Toyokuni,"['https://www.wikiart.org/en/utagawa-toyokuni/nakamura-utaemon', 'https://www.wikiart.org/en/utagawa-toyokuni/nakamura-utaemon-1']",,,,check,"['https://www.wikiart.org/en/utagawa-toyokuni/nakamura-utaemon', 'https://www.wikiart.org/en/utagawa-toyokuni/nakamura-utaemon-1']","['https://uploads4.wikiart.org/images/utagawa-toyokuni/nakamura-utaemon.jpg!Large.jpg', 'https://uploads6.wikiart.org/images/utagawa-toyokuni/nakamura-utaemon-1.jpg!Large.jpg']"
89311,Kaggle_25827,Catherine II,Dmitry Levitzky,"['https://www.wikiart.org/en/dmitry-levitzky/catherine-ii-1782', 'https://www.wikiart.org/en/dmitry-levitzky/catherine-ii']",,,,check,[],[]
89320,Kaggle_37910,unknown title,Raphael Delorme,"['https://www.wikiart.org/en/raphael-delorme/unknown-title', 'https://www.wikiart.org/en/raphael-delorme/unknown-title-1']",,,,check,[],[]
89379,Kaggle_8357,Untitled,Julius Evola,"['https://www.wikiart.org/en/julius-evola/untitled-1919', 'https://www.wikiart.org/en/julius-evola/untitled', 'https://www.wikiart.org/en/julius-evola/untitled-1']",,,,check,[],[]
89384,Kaggle_23868,Inner Space,Luciano Bartolini,"['https://www.wikiart.org/en/luciano-bartolini/inner-space-1986', 'https://www.wikiart.org/en/luciano-bartolini/inner-space-1986-1', 'https://www.wikiart.org/en/luciano-bartolini/inner-space-1986-2', 'https://www.wikiart.org/en/luciano-bartolini/inner-space-1987']",,,,check,[],[]
89409,Kaggle_32716,Untitled,Emiliano Di Cavalcanti,"['https://www.wikiart.org/en/emiliano-di-cavalcanti/untitled-1956', 'https://www.wikiart.org/en/emiliano-di-cavalcanti/untitled']",,,,check,[],[]
89436,Kaggle_21829,Untitled,Maki Haku,"['https://www.wikiart.org/en/maki-haku/untitled-1969', 'https://www.wikiart.org/en/maki-haku/untitled-1970', 'https://www.wikiart.org/en/maki-haku/untitled-1970-1', 'https://www.wikiart.org/en/maki-haku/untitled-1970-2']",,,,check,[],[]
89455,Kaggle_91280,Saint Lucy,Francisco de Zurbaran,"['https://www.wikiart.org/en/francisco-de-zurbaran/saint-lucy-1630', 'https://www.wikiart.org/en/francisco-de-zurbaran/saint-lucy-1', 'https://www.wikiart.org/en/francisco-de-zurbaran/saint-lucy']",,,,check,[],[]
89468,Kaggle_77742,Pifferari,Jean-Leon Gerome,"['https://www.wikiart.org/en/jean-leon-gerome/pifferari', 'https://www.wikiart.org/en/jean-leon-gerome/pifferari-1', 'https://www.wikiart.org/en/jean-leon-gerome/pifferari2']",,,,check,[],[]
89550,Kaggle_43200,Composition Cinetique,Gregorio Vardanega,"['https://www.wikiart.org/en/gregorio-vardanega/composition-cinetique', 'https://www.wikiart.org/en/gregorio-vardanega/composition-cinetique-1']",,,,check,[],[]
89591,Kaggle_23192,Untitled,Antonio Corpora,"['https://www.wikiart.org/en/antonio-corpora/untitled-1951', 'https://www.wikiart.org/en/antonio-corpora/untitled-1955', 'https://www.wikiart.org/en/antonio-corpora/untitled-1961']",,,,check,[],[]
89594,Kaggle_43839,L`Accueil,Maurice Esteve,"['https://www.wikiart.org/en/maurice-esteve/l-accueil-1954', 'https://www.wikiart.org/en/maurice-esteve/l-accueil-1954-1']",,,,check,[],[]
89636,Kaggle_46729,Untitled,Aurelie Nemours,"['https://www.wikiart.org/en/aurelie-nemours/untitled-1958', 'https://www.wikiart.org/en/aurelie-nemours/untitled-1973']",,,,check,[],[]
89644,Kaggle_98675,Couleur lumière,Horacio Garcia-Rossi,"['https://www.wikiart.org/en/horacio-garcia-rossi/couleur-lumi-re-1991', 'https://www.wikiart.org/en/horacio-garcia-rossi/couleur-lumi-re-1992', 'https://www.wikiart.org/en/horacio-garcia-rossi/couleur-lumi-re-1993', 'https://www.wikiart.org/en/horacio-garcia-rossi/couleur-lumi-re-1993-1']",,,,check,[],[]
89645,Kaggle_16505,Work,Akira Kanayama,"['https://www.wikiart.org/en/akira-kanayama/work-1957', 'https://www.wikiart.org/en/akira-kanayama/work-1957-1', 'https://www.wikiart.org/en/akira-kanayama/work-1957-2', 'https://www.wikiart.org/en/akira-kanayama/work-1957-3', 'https://www.wikiart.org/en/akira-kanayama/work']",,,,check,[],[]
89668,Kaggle_92128,unknown title,Jean Degottex,"['https://www.wikiart.org/en/jean-degottex/unknown-title', 'https://www.wikiart.org/en/jean-degottex/unknown-title-1', 'https://www.wikiart.org/en/jean-degottex/unknown-title-2', 'https://www.wikiart.org/en/jean-degottex/unknown-title-3', 'https://www.wikiart.org/en/jean-degottex/unknown-title-4', 'https://www.wikiart.org/en/jean-degottex/unknown-title-5', 'https://www.wikiart.org/en/jean-degottex/unknown-title-6']",,,,check,[],[]
89669,Kaggle_18366,Ohne Titel,Blinky Palermo,"['https://www.wikiart.org/en/blinky-palermo/ohne-titel-1964', 'https://www.wikiart.org/en/blinky-palermo/ohne-titel-1964-1', 'https://www.wikiart.org/en/blinky-palermo/ohne-titel-1977', 'https://www.wikiart.org/en/blinky-palermo/ohne-titel-1977-2']",,,,check,[],[]
89722,Kaggle_5909,Acerbo,Mario Schifano,"['https://www.wikiart.org/en/mario-schifano/acerbo-1983', 'https://www.wikiart.org/en/mario-schifano/acerbo-1984']",,,,check,[],[]
89725,Kaggle_99817,Composition,Jean Messagier,"['https://www.wikiart.org/en/jean-messagier/composition-1950', 'https://www.wikiart.org/en/jean-messagier/composition-1960', 'https://www.wikiart.org/en/jean-messagier/composition']",,,,check,[],[]
89730,Kaggle_18306,Untitled,Benjamin Canas,"['https://www.wikiart.org/en/benjamin-canas/untitled-1977', 'https://www.wikiart.org/en/benjamin-canas/untitled-1980', 'https://www.wikiart.org/en/benjamin-canas/untitled-1980-1']",,,,check,[],[]
89786,Kaggle_56279,Boy,Jose Ferraz de Almeida Junior,"['https://www.wikiart.org/en/jose-ferraz-de-almeida-junior/boy-1882', 'https://www.wikiart.org/en/jose-ferraz-de-almeida-junior/boy-1894']",,,,check,['https://www.wikiart.org/en/jose-ferraz-de-almeida-junior/boy-1882'],['https://uploads2.wikiart.org/images/jose-ferraz-de-almeida-junior/boy-1882(1).jpg']
89868,Kaggle_36009,Untitled,Nathan Oliveira,"['https://www.wikiart.org/en/nathan-oliveira/untitled-1961', 'https://www.wikiart.org/en/nathan-oliveira/untitled-1989', 'https://www.wikiart.org/en/nathan-oliveira/untitled-1992']",,,,check,[],[]
89946,Kaggle_42173,Military loan,Ivan Vladimirov,"['https://www.wikiart.org/en/ivan-vladimirov/military-loan-1916', 'https://www.wikiart.org/en/ivan-vladimirov/military-loan-1916-1']",,,,check,[],[]
89964,Kaggle_69552,Fabric Pattern,Sonia Delaunay,"['https://www.wikiart.org/en/sonia-delaunay/fabric-pattern', 'https://www.wikiart.org/en/sonia-delaunay/fabric-pattern-1']",,,,check,[],[]
89984,Kaggle_19958,The Last Supper,Andy Warhol,"['https://www.wikiart.org/en/andy-warhol/the-last-supper-1986', 'https://www.wikiart.org/en/andy-warhol/the-last-supper-1986-1']",,,,check,[],[]
90046,Kaggle_71313,Turk,Constantin Artachino,"['https://www.wikiart.org/en/constantin-artachino/turk', 'https://www.wikiart.org/en/constantin-artachino/turk-1']",,,,check,[],[]
90110,Kaggle_49058,Untitled,Alexander Calder,"['https://www.wikiart.org/en/alexander-calder/untitled-1930', 'https://www.wikiart.org/en/alexander-calder/untitled-1930-2', 'https://www.wikiart.org/en/alexander-calder/untitled-1932-2', 'https://www.wikiart.org/en/alexander-calder/mobile-1934', 'https://www.wikiart.org/en/alexander-calder/untitled-1935', 'https://www.wikiart.org/en/alexander-calder/untitled-1941', 'https://www.wikiart.org/en/alexander-calder/untitled-1970']",,,,check,"['https://www.wikiart.org/en/alexander-calder/untitled-1930', 'https://www.wikiart.org/en/alexander-calder/untitled-1930-2']","['https://uploads8.wikiart.org/00209/images/alexander-calder/untitled-1930-1.png!Large.png', 'https://uploads8.wikiart.org/00209/images/alexander-calder/untitled-1930-2.jpeg']"
90132,Kaggle_73977,Untitled,Ossip Zadkine,"['https://www.wikiart.org/en/ossip-zadkine/untitled', 'https://www.wikiart.org/en/ossip-zadkine/untitled-1', 'https://www.wikiart.org/en/ossip-zadkine/untitled-2']",,,,check,[],[]
90140,Kaggle_90663,Untitled,Mimmo Rotella,"['https://www.wikiart.org/en/mimmo-rotella/untitled-1957', 'https://www.wikiart.org/en/mimmo-rotella/untitled-1959', 'https://www.wikiart.org/en/mimmo-rotella/untitled-1960', 'https://www.wikiart.org/en/mimmo-rotella/untitled-1961']",,,,check,[],[]
90146,Kaggle_38129,Abstract Composition,Louis Schanker,"['https://www.wikiart.org/en/louis-schanker/abstract-composition-1938', 'https://www.wikiart.org/en/louis-schanker/abstract-composition-1944']",,,,check,[],[]
90152,Kaggle_29818,Les Goudes,Maurice Esteve,"['https://www.wikiart.org/en/maurice-esteve/les-goudes-1954', 'https://www.wikiart.org/en/maurice-esteve/les-goudes-1954-1']",,,,check,[],[]
90194,Kaggle_51602,Composition,Luciano Bartolini,"['https://www.wikiart.org/en/luciano-bartolini/composition-1981', 'https://www.wikiart.org/en/luciano-bartolini/composition-1986', 'https://www.wikiart.org/en/luciano-bartolini/composition']",,,,check,[],[]
90249,Kaggle_13057,Untitled,Alighiero Boetti,"['https://www.wikiart.org/en/alighiero-boetti/senza-titolo-1979', 'https://www.wikiart.org/en/alighiero-boetti/untitled-1980', 'https://www.wikiart.org/en/alighiero-boetti/untitled', 'https://www.wikiart.org/en/alighiero-boetti/untitled-1', 'https://www.wikiart.org/en/alighiero-boetti/untitled-2']",,,,check,[],[]
90260,Kaggle_15518,Irregular Grid,Sol LeWitt,"['https://www.wikiart.org/en/sol-lewitt/irregular-grid-2001', 'https://www.wikiart.org/en/sol-lewitt/irregular-grid']",,,,check,[],[]
90351,Kaggle_4737,Abstraction,David Burliuk,"['https://www.wikiart.org/en/david-burliuk/abstraction-1910', 'https://www.wikiart.org/en/david-burliuk/abstraction-1910-1']",,,,check,"['https://www.wikiart.org/en/david-burliuk/abstraction-1910', 'https://www.wikiart.org/en/david-burliuk/abstraction-1910-1']","['https://uploads0.wikiart.org/images/david-burliuk/abstraction-1910.jpg', 'https://uploads4.wikiart.org/images/david-burliuk/abstraction.jpg']"
90354,Kaggle_97767,Untitled,Aldo Mondino,"['https://www.wikiart.org/en/aldo-mondino/untitled-1960', 'https://www.wikiart.org/en/aldo-mondino/untitled-2000', 'https://www.wikiart.org/en/aldo-mondino/untitled']",,,,check,[],[]
90409,Kaggle_68482,Okita the tea house girl,Kitagawa Utamaro,"['https://www.wikiart.org/en/kitagawa-utamaro/okita-the-tea-house-girl', 'https://www.wikiart.org/en/kitagawa-utamaro/okita-the-tea-house-girl-1']",,,,check,[],[]
90503,Kaggle_85664,Still Life,Constantin Stahi,"['https://www.wikiart.org/en/constantin-stahi/still-life-1872', 'https://www.wikiart.org/en/constantin-stahi/still-life-1916']",,,,check,[],[]
90510,Kaggle_34944,Idea,Dieter Roth,"['https://www.wikiart.org/en/dieter-roth/idea-1960', 'https://www.wikiart.org/en/dieter-roth/idea-1964']",,,,check,[],[]
90549,Kaggle_62616,Still Life Flowers,Gregoire Boonzaier,"['https://www.wikiart.org/en/gregoire-boonzaier/still-life-flowers-1938', 'https://www.wikiart.org/en/gregoire-boonzaier/still-life-flowers-1979', 'https://www.wikiart.org/en/gregoire-boonzaier/still-life-flowers']",,,,check,[],[]
90582,Kaggle_85982,Untitled,Adolf Fleischmann,"['https://www.wikiart.org/en/adolf-fleischmann/untitled-1947', 'https://www.wikiart.org/en/adolf-fleischmann/untitled-1951', 'https://www.wikiart.org/en/adolf-fleischmann/untitled-1952', 'https://www.wikiart.org/en/adolf-fleischmann/untitled-1963', 'https://www.wikiart.org/en/adolf-fleischmann/untitled1963', 'https://www.wikiart.org/en/adolf-fleischmann/untitled', 'https://www.wikiart.org/en/adolf-fleischmann/untitled-1']",,,,check,[],[]
90584,Kaggle_30155,Composition,Leo Leuppi,"['https://www.wikiart.org/en/leo-leuppi/composition-1932', 'https://www.wikiart.org/en/leo-leuppi/composition-1937', 'https://www.wikiart.org/en/leo-leuppi/composition-1956', 'https://www.wikiart.org/en/leo-leuppi/composition-1965']",,,,check,[],[]
90596,Kaggle_95003,unknown title,Christo Coetzee,"['https://www.wikiart.org/en/christo-coetzee/unknown-title', 'https://www.wikiart.org/en/christo-coetzee/unknown-title-1']",,,,check,[],[]
90631,Kaggle_51568,756-A,Maurice Esteve,"['https://www.wikiart.org/en/maurice-esteve/756-a', 'https://www.wikiart.org/en/maurice-esteve/756-a-1']",,,,check,[],[]
90658,Kaggle_38100,Klokkeren I Bygden Vor,Theodor Severin Kittelsen,"['https://www.wikiart.org/en/theodor-severin-kittelsen/klokkeren-i-bygden-vor', 'https://www.wikiart.org/en/theodor-severin-kittelsen/klokkeren-i-bygden-vor-1']",,,,check,[],[]
90706,Kaggle_81727,Fleurs,Le Pho,"['https://www.wikiart.org/en/le-pho/fleurs-1971', 'https://www.wikiart.org/en/le-pho/fleurs']",,,,check,[],[]
90714,Kaggle_70124,Untitled,Horia Damian,"['https://www.wikiart.org/en/horia-damian/untitled-1987', 'https://www.wikiart.org/en/horia-damian/untitled']",,,,check,[],[]
90716,Kaggle_81612,Nude,Ryuzaburo Umehara,"['https://www.wikiart.org/en/ryuzaburo-umehara/nude', 'https://www.wikiart.org/en/ryuzaburo-umehara/nude-1']",,,,check,[],[]
90726,Kaggle_28021,Johann Friedrich von Sachsen,Lucas Cranach the Elder,"['https://www.wikiart.org/en/lucas-cranach-the-elder/johann-friedrich-von-sachsen-1532', 'https://www.wikiart.org/en/lucas-cranach-the-elder/johann-friedrich-von-sachsen-1532-1']",,,,check,[],[]
90749,Kaggle_54243,Decalcomania,Enrico Donati,"['https://www.wikiart.org/en/enrico-donati/decalcomania-1940', 'https://www.wikiart.org/en/enrico-donati/decalcomania-1946', 'https://www.wikiart.org/en/enrico-donati/decalcomania-1947', 'https://www.wikiart.org/en/enrico-donati/decalcomania']",,,,check,[],[]
90831,Kaggle_26284,Water Dreaming,Johnny Warangkula Tjupurrula,"['https://www.wikiart.org/en/johnny-warangkula-tjupurrula/water-dreaming-1971', 'https://www.wikiart.org/en/johnny-warangkula-tjupurrula/water-dreaming-1977']",,,,check,[],[]
90886,Kaggle_88456,Fishermen,William Shayer,"['https://www.wikiart.org/en/william-shayer/fishermen', 'https://www.wikiart.org/en/william-shayer/fishermen-1']",,,,check,[],[]
90911,Kaggle_63882,"Illustration for Tristan Tzara's ""Vingt-cinq poèmes""",Jean Arp,"['https://www.wikiart.org/en/jean-arp/illustration-for-tristan-tzara-s-vingt-cinq-po-mes-1918', 'https://www.wikiart.org/en/jean-arp/illustration-for-tristan-tzara-s-vingt-cinq-po-mes-1918-1', 'https://www.wikiart.org/en/jean-arp/illustration-for-tristan-tzara-s-vingt-cinq-po-mes-1918-2', 'https://www.wikiart.org/en/jean-arp/illustration-for-tristan-tzara-s-vingt-cinq-po-mes-1918-3', 'https://www.wikiart.org/en/jean-arp/illustration-for-tristan-tzara-s-vingt-cinq-po-mes-1918-4', 'https://www.wikiart.org/en/jean-arp/illustration-for-tristan-tzara-s-vingt-cinq-po-mes-1918-5', 'https://www.wikiart.org/en/jean-arp/illustration-for-tristan-tzara-s-vingt-cinq-po-mes-1918-6', 'https://www.wikiart.org/en/jean-arp/illustration-for-tristan-tzara-s-vingt-cinq-po-mes-1918-7']",,,,check,[],[]
90992,Kaggle_69240,Ardoise,Raoul Ubac,"['https://www.wikiart.org/en/raoul-ubac/ardoise-1981', 'https://www.wikiart.org/en/raoul-ubac/ardoise']",,,,check,[],[]
91086,Kaggle_6364,Lost Space,Guy Mees,"['https://www.wikiart.org/en/guy-mees/lost-space-1985-1', 'https://www.wikiart.org/en/guy-mees/lost-space-1985-2', 'https://www.wikiart.org/en/guy-mees/lost-space-1989', 'https://www.wikiart.org/en/guy-mees/lost-space-1990', 'https://www.wikiart.org/en/guy-mees/lost-space-1991']",,,,check,[],[]
91121,Kaggle_28736,Untitled,Alberto Magnelli,"['https://www.wikiart.org/en/alberto-magnelli/untitled-1963', 'https://www.wikiart.org/en/alberto-magnelli/untitled']",,,,check,[],[]
91151,Kaggle_67634,Self-portrait,Lajos Tihanyi,"['https://www.wikiart.org/en/lajos-tihanyi/self-portrait-1920', 'https://www.wikiart.org/en/lajos-tihanyi/self-portrait-1920-1']",,,,check,[],[]
91192,Kaggle_38912,Untitled,Jacques Villon,"['https://www.wikiart.org/en/jacques-villon/untitled-1912', 'https://www.wikiart.org/en/jacques-villon/untitled-1950', 'https://www.wikiart.org/en/jacques-villon/untitled-1962', 'https://www.wikiart.org/en/jacques-villon/untitled']",,,,check,[],[]
91221,Kaggle_74736,Infinity Field (Lefkada Series),Theodoros Stamos,"['https://www.wikiart.org/en/theodoros-stamos/infinity-field-lefkada-series-1980', 'https://www.wikiart.org/en/theodoros-stamos/infinity-field-lefkada-series-1982', 'https://www.wikiart.org/en/theodoros-stamos/infinity-field-lefkada-series-1982-2']",,,,check,[],[]
91245,Kaggle_48812,Loxos,Maurice Esteve,"['https://www.wikiart.org/en/maurice-esteve/loxos', 'https://www.wikiart.org/en/maurice-esteve/loxos-1']",,,,check,[],[]
